contractInfo,salary,contractYear,id,conference,status
2025 UFA,,1,17352,1,nan
2025 UFA,,1,15970,1,nan
2025 UFA,,1,17110,1,nan
2025 UFA,,1,14442,1,nan
2025 UFA,,1,16249,1,nan
2025 UFA,,1,17111,1,nan
2025 UFA,,1,16302,1,nan
2025 UFA,,1,14452,1,nan
2025 UFA,,1,15240,1,nan
2025 UFA,,1,16418,1,nan
2025 UFA,,1,11680,1,nan
2025 UFA,,1,17229,1,nan
2025 UFA,,1,17267,1,nan
2025 UFA,,1,17349,1,nan
2025 UFA,,1,13224,1,nan
2025 UFA,,1,16217,1,nan
2025 UFA,,1,17419,1,nan
2025 UFA,,1,16613,1,nan
2025 UFA,,1,13202,1,nan
2025 UFA,,1,12687,1,nan
2025 UFA,,1,16132,1,nan
2025 UFA,,1,13632,1,nan
2025 UFA,,1,15818,1,nan
2025 UFA,,1,16591,1,nan
2025 UFA,,1,13336,1,nan
2025 UFA,,1,16755,1,nan
2025 UFA,,1,16343,1,nan
2025 UFA,,1,15944,1,nan
2025 UFA,,1,17035,1,nan
2025 UFA,,1,13733,1,nan
2025 UFA,,1,16529,1,nan
2025 UFA,,1,15140,1,nan
2025 UFA,,1,13227,1,nan
2025 UFA,,1,8269,1,nan
2025 UFA,,1,13687,1,nan
2025 UFA,,1,17244,1,nan
2025 UFA,,1,14057,1,nan
2025 UFA,,1,15094,1,nan
2025 UFA,,1,12187,1,nan
2025 UFA,,1,16768,1,nan
2025 UFA,,1,17253,1,nan
2025 UFA,,1,16513,1,nan
2025 UFA,,1,14268,1,nan
2025 UFA,,1,14211,1,nan
2025 UFA,,1,15334,1,nan
2025 UFA,,1,17237,1,nan
2025 UFA,,1,15461,1,nan
2025 UFA,,1,15433,1,nan
2025 UFA,,1,17255,1,nan
2025 UFA,,1,17394,1,nan
2025 UFA,,1,12791,1,nan
2025 UFA,,1,15945,1,nan
2025 UFA,,1,16391,1,nan
2025 UFA,,1,15958,1,nan
2025 UFA,,1,16315,1,nan
2025 UFA,,1,12956,1,nan
2025 UFA,,1,17438,1,locked
2025 UFA,,1,14951,1,nan
2025 UFA,,1,13234,1,nan
2025 UFA,,1,17063,1,nan
2025 UFA,,1,16730,1,nan
2025 UFA,,1,17426,1,nan
2025 UFA,,1,13909,1,nan
2025 UFA,,1,16220,1,nan
2025 UFA,,1,15867,1,nan
2025 UFA,,1,12955,1,nan
2025 UFA,,1,16275,1,nan
2025 UFA,,1,17336,1,nan
2025 UFA,,1,17200,1,nan
2025 UFA,,1,15308,1,nan
2025 UFA,,1,16259,1,nan
2025 UFA,,1,17421,1,nan
2025 UFA,,1,13802,1,nan
2025 UFA,,1,17368,1,nan
2025 UFA,,1,11383,1,nan
2025 UFA,,1,15771,1,nan
2025 UFA,,1,16831,1,nan
2025 UFA,,1,17340,1,nan
2025 UFA,,1,16868,1,nan
2025 UFA,,1,17054,1,nan
2025 UFA,,1,17379,1,nan
2025 UFA,,1,16004,1,nan
2025 UFA,,1,12851,1,nan
2025 UFA,,1,17259,1,nan
2025 UFA,,1,11313,1,nan
2025 UFA,,1,15876,1,nan
2025 UFA,,1,16329,1,nan
2025 UFA,,1,15820,1,nan
2025 UFA,,1,16335,1,nan
2025 UFA,,1,15951,1,nan
2025 UFA,,1,11676,1,nan
2025 UFA,,1,16501,1,nan
2025 UFA,,1,17208,1,nan
2025 UFA,,1,13547,1,nan
2025 UFA,,1,17367,1,nan
2025 UFA,,1,13252,1,nan
2025 UFA,,1,16212,1,nan
2025 UFA,,1,16856,1,nan
2025 UFA,,1,16848,1,nan
2025 UFA,,1,16179,1,nan
2025 UFA,,1,12311,1,nan
2025 UFA,,1,16605,1,nan
2025 UFA,,1,15614,1,nan
2025 UFA,,1,13641,1,nan
2025 UFA,,1,16912,1,nan
2025 UFA,,1,16571,1,nan
2025 UFA,,1,15895,1,nan
2025 UFA,,1,17038,1,nan
2025 UFA,,1,15743,1,nan
2025 UFA,,1,16063,1,nan
2025 UFA,,1,15849,1,nan
2025 UFA,,1,15993,1,nan
2025 UFA,,1,17356,1,nan
2025 UFA,,1,15473,1,nan
2025 UFA,,1,15845,1,nan
2025 UFA,,1,15890,1,nan
2025 UFA,,1,16890,1,nan
2025 UFA,,1,16894,1,nan
2025 UFA,,1,15450,1,nan
2025 UFA,,1,16300,1,nan
2025 UFA,,1,16170,1,nan
2025 UFA,,1,13313,1,nan
2025 UFA,,1,15097,1,nan
2025 UFA,,1,13205,1,nan
2025 UFA,,1,11761,1,nan
2025 UFA,,1,15333,1,nan
2025 UFA,,1,16765,1,nan
2025 UFA,,1,16390,1,nan
2025 UFA,,1,16535,1,nan
2025 UFA,,1,17225,1,nan
2025 UFA,,1,11017,1,nan
2025 UFA,,1,13222,1,nan
2025 UFA,,1,17365,1,nan
2025 UFA,,1,16769,1,nan
2025 UFA,,1,15417,1,nan
2025 UFA,,1,15368,1,nan
2025 UFA,,1,17197,1,nan
2025 UFA,,1,16751,1,nan
2025 UFA,,1,17233,1,nan
2025 UFA,,1,17334,1,nan
2025 UFA,,1,17238,1,nan
2025 UFA,,1,15785,1,nan
2025 UFA,,1,16695,1,nan
2025 UFA,,1,16438,1,nan
2025 UFA,,1,16463,1,nan
2025 UFA,,1,17227,1,nan
2025 UFA,,1,15759,1,nan
2025 UFA,,1,16843,1,nan
2025 UFA,,1,13307,1,nan
2025 UFA,,1,13639,1,nan
2025 UFA,,1,17240,1,nan
2025 UFA,,1,16687,1,nan
2025 UFA,,1,16958,1,nan
2025 UFA,,1,14280,1,nan
2025 UFA,,1,16296,1,nan
2025 UFA,,1,10267,1,nan
2025 UFA,,1,12716,1,nan
2025 UFA,,1,15326,1,nan
2025 UFA,,1,16606,1,nan
2025 UFA,,1,14846,1,nan
2025 UFA,,1,16424,1,nan
2025 UFA,,1,16197,1,nan
2025 UFA,,1,17264,1,nan
2025 UFA,,1,14067,1,nan
2025 UFA,,1,16309,1,nan
2025 UFA,,1,15263,1,nan
2025 UFA,,1,15909,1,nan
2025 UFA,,1,17375,1,nan
2025 UFA,,1,15402,1,nan
2025 UFA,,1,15243,1,nan
2025 UFA,,1,17140,1,nan
2025 UFA,,1,16974,1,nan
2025 UFA,,1,14486,1,nan
2025 UFA,,1,16286,1,nan
2025 UFA,,1,16494,1,nan
2025 UFA,,1,12773,1,nan
2025 UFA,,1,13348,1,nan
2025 UFA,,1,17305,1,nan
2025 UFA,,1,15283,1,nan
2025 UFA,,1,15766,1,nan
2025 UFA,,1,13752,1,nan
2025 UFA,,1,16814,1,nan
2025 UFA,,1,13270,1,nan
2025 UFA,,1,14239,1,nan
2025 UFA,,1,14131,1,nan
2025 UFA,,1,17288,1,nan
2025 UFA,,1,16232,1,nan
2025 UFA,,1,15341,1,nan
2025 UFA,,1,13426,1,nan
2025 UFA,,1,9596,1,nan
2025 UFA,,1,16082,1,nan
2025 UFA,,1,13998,1,nan
2025 UFA,,1,11728,1,nan
2025 UFA,,1,14798,1,nan
2025 UFA,,1,12447,1,nan
2025 UFA,,1,16759,1,nan
2025 UFA,,1,15476,1,nan
2025 UFA,,1,14181,1,nan
2025 UFA,,1,13968,1,nan
2025 UFA,,1,17050,1,nan
2025 UFA,,1,15830,1,nan
2025 UFA,,1,17254,1,nan
2025 UFA,,1,13940,1,nan
2025 UFA,,1,14975,1,nan
2025 UFA,,1,16440,1,nan
2025 UFA,,1,16659,1,nan
2025 UFA,,1,17331,1,nan
2025 UFA,,1,14199,1,nan
2025 UFA,,1,11390,1,nan
2025 UFA,,1,15937,1,nan
2025 UFA,,1,14938,1,nan
2025 UFA,,1,16553,1,nan
2025 UFA,,1,16873,1,nan
2025 UFA,,1,17100,1,nan
2025 UFA,,1,17409,1,nan
2025 UFA,,1,16685,1,nan
2025 UFA,,1,12736,1,nan
2025 UFA,,1,14028,1,nan
2025 UFA,,1,13785,1,nan
2025 UFA,,1,14722,1,nan
2025 UFA,,1,12291,1,nan
2025 UFA,,1,16737,1,nan
2025 UFA,,1,17275,1,nan
2025 UFA,,1,12756,1,nan
2025 UFA,,1,16250,1,nan
2025 UFA,,1,13777,1,nan
2025 UFA,,1,16359,1,nan
2025 UFA,,1,13797,1,nan
2025 UFA,,1,13913,1,nan
2025 UFA,,1,15456,1,nan
2025 UFA,,1,16828,1,nan
2025 UFA,,1,13745,1,nan
2025 UFA,,1,17291,1,nan
2025 UFA,,1,16532,1,nan
2025 UFA,,1,17279,1,nan
2025 UFA,,1,12361,1,nan
2025 UFA,,1,15414,1,nan
2025 UFA,,1,13704,1,nan
2025 UFA,,1,16443,1,nan
2025 UFA,,1,13365,1,nan
2025 UFA,,1,11840,1,nan
2025 UFA,,1,17412,1,nan
2025 UFA,,1,13929,1,nan
2025 UFA,,1,13939,1,nan
2025 UFA,,1,12691,1,nan
2025 UFA,,1,15521,1,nan
2025 UFA,,1,15898,1,nan
2025 UFA,,1,15916,1,nan
2025 UFA,,1,13148,1,nan
2025 UFA,,1,15453,1,nan
2025 UFA,,1,13265,1,nan
2025 UFA,,1,15807,1,nan
2025 UFA,,1,16572,1,nan
2025 UFA,,1,17389,1,nan
2025 UFA,,1,16077,1,nan
2025 UFA,,1,14902,1,nan
2025 UFA,,1,14929,1,nan
2025 UFA,,1,14873,1,nan
2025 UFA,,1,16750,1,nan
2025 UFA,,1,15948,1,nan
2025 UFA,,1,16975,1,nan
2025 UFA,,1,17206,1,nan
2025 UFA,,1,13709,1,nan
2025 UFA,,1,14209,1,nan
2025 UFA,,1,14555,1,nan
2025 UFA,,1,16138,1,nan
2025 UFA,,1,14254,1,nan
2025 UFA,,1,16436,1,nan
2025 UFA,,1,14245,1,nan
2025 UFA,,1,14977,1,nan
2025 UFA,,1,15902,1,nan
2025 UFA,,1,17215,1,nan
2025 UFA,,1,17278,1,nan
2025 UFA,,1,16372,1,nan
2025 UFA,,1,16849,1,nan
2025 UFA,,1,16880,1,nan
2025 UFA,,1,17437,1,locked
2025 UFA,,1,16763,1,nan
2025 UFA,,1,16199,1,nan
2025 UFA,,1,17313,1,nan
2025 UFA,,1,16237,1,nan
2025 UFA,,1,14341,1,nan
2025 UFA,,1,14871,1,nan
2025 UFA,,1,17065,1,nan
2025 UFA,,1,13488,1,nan
2025 UFA,,1,15855,1,nan
2025 UFA,,1,13377,1,nan
2025 UFA,,1,11225,1,nan
2025 UFA,,1,15260,1,nan
2025 UFA,,1,17212,1,nan
2025 UFA,,1,16832,1,nan
2025 UFA,,1,16897,1,nan
2025 UFA,,1,17236,1,nan
2025 UFA,,1,16901,1,nan
2025 UFA,,1,17219,1,nan
2025 UFA,,1,11970,1,nan
2025 UFA,,1,13608,1,nan
2025 UFA,,1,14857,1,nan
2025 UFA,,1,13231,1,nan
2025 UFA,,1,14806,1,nan
2025 UFA,,1,16196,1,nan
2025 UFA,,1,10260,1,nan
2025 UFA,,1,13634,1,nan
2025 UFA,,1,16900,1,nan
2025 UFA,,1,16510,1,nan
2025 UFA,,1,15901,1,nan
2025 UFA,,1,16293,1,nan
2025 UFA,,1,14467,1,nan
2025 UFA,,1,14890,1,nan
2025 UFA,,1,12229,1,nan
2025 UFA,,1,17196,1,nan
2025 UFA,,1,16270,1,nan
2025 UFA,,1,15717,1,nan
2025 UFA,,1,12952,1,nan
2025 UFA,,1,15124,1,nan
2025 UFA,,1,9833,1,nan
2025 UFA,,1,16486,1,nan
2025 UFA,,1,14506,1,nan
2025 UFA,,1,16838,1,nan
2025 UFA,,1,16592,1,nan
2025 UFA,,1,16102,1,nan
2025 UFA,,1,16631,1,nan
2025 UFA,,1,17361,1,nan
2025 UFA,,1,13910,1,nan
2025 UFA,,1,15316,1,nan
2025 UFA,,1,17345,1,nan
2025 UFA,,1,17235,1,nan
2025 UFA,,1,11317,1,nan
2025 UFA,,1,17101,1,nan
2025 UFA,,1,16588,1,nan
2025 UFA,,1,15650,1,nan
2025 UFA,,1,17321,1,nan
2025 UFA,,1,17360,1,nan
2025 UFA,,1,16739,1,nan
2025 UFA,,1,16380,1,nan
2025 UFA,,1,13863,1,nan
2025 UFA,,1,17293,1,nan
2025 UFA,,1,16728,1,nan
2025 UFA,,1,14848,1,nan
2025 UFA,,1,12309,1,nan
2025 UFA,,1,16015,1,nan
2025 UFA,,1,14958,1,nan
2025 UFA,,1,15905,1,nan
2025 UFA,,1,16701,1,nan
2025 UFA,,1,16332,1,nan
2025 UFA,,1,12735,1,nan
2025 UFA,,1,17374,1,nan
2025 UFA,,1,15998,1,nan
2025 UFA,,1,13066,1,nan
2025 UFA,,1,12802,1,nan
2025 UFA,,1,14839,1,nan
2025 UFA,,1,13245,1,nan
2025 UFA,,1,16804,1,nan
2025 UFA,,1,12698,1,nan
2025 UFA,,1,17223,1,nan
2025 UFA,,1,16334,1,nan
2025 UFA,,1,17326,1,nan
2025 UFA,,1,14672,1,nan
2025 UFA,,1,16683,1,nan
2025 UFA,,1,16459,1,nan
2025 UFA,,1,13293,1,nan
2025 UFA,,1,17362,1,nan
2025 UFA,,1,16926,1,nan
2025 UFA,,1,16706,1,nan
2025 UFA,,1,16422,1,nan
2025 UFA,,1,14123,1,nan
2025 UFA,,1,17077,1,nan
2025 UFA,,1,14727,1,nan
2025 UFA,,1,13168,1,nan
2025 UFA,,1,15538,1,nan
2025 UFA,,1,13455,1,nan
2025 UFA,,1,15054,1,nan
2025 UFA,,1,15399,1,nan
2025 UFA,,1,16720,1,nan
2025 UFA,,1,16933,1,nan
2025 UFA,,1,17322,1,nan
2025 UFA,,1,16869,1,nan
2025 UFA,,1,16454,1,nan
2025 UFA,,1,15697,1,nan
2025 UFA,,1,15910,1,nan
2025 UFA,,1,13220,1,nan
2025 UFA,,1,16363,1,nan
2025 UFA,,1,16242,1,nan
2025 UFA,,1,15726,1,nan
2025 UFA,,1,16347,1,nan
2025 UFA,,1,12831,1,nan
2025 UFA,,1,17204,1,nan
2025 UFA,,1,15920,1,nan
2025 UFA,,1,13434,1,nan
2025 UFA,,1,11678,1,nan
2025 UFA,,1,15622,1,nan
2025 UFA,,1,12785,1,nan
2025 UFA,,1,14813,1,nan
2025 UFA,,1,16310,1,nan
2025 UFA,,1,15421,1,nan
2025 UFA,,1,16748,1,nan
2025 UFA,,1,15936,1,nan
2025 UFA,,1,17251,1,nan
2025 UFA,,1,17189,1,nan
2025 UFA,,1,17176,1,nan
2025 UFA,,1,15420,1,nan
2025 UFA,,1,15914,1,nan
2025 UFA,,1,17346,1,nan
2025 UFA,,1,16795,1,nan
2025 UFA,,1,16907,1,nan
2025 UFA,,1,16405,1,nan
2025 UFA,,1,15684,1,nan
2025 UFA,,1,13155,1,nan
2025 UFA,,1,16008,1,nan
2025 UFA,,1,15763,1,nan
2025 UFA,,1,17041,1,nan
2025 UFA,,1,16308,1,nan
2025 UFA,,1,17407,1,nan
2025 UFA,,1,15796,1,nan
2025 UFA,,1,13595,1,nan
2025 UFA,,1,14834,1,nan
2025 UFA,,1,15413,1,nan
2025 UFA,,1,17385,1,nan
2025 UFA,,1,13124,1,nan
2025 UFA,,1,16307,1,nan
2025 UFA,,1,16496,1,nan
2025 UFA,,1,16094,1,nan
2025 UFA,,1,14065,1,nan
2025 UFA,,1,15408,1,nan
2025 UFA,,1,14146,1,nan
2025 UFA,,1,15384,1,nan
2025 UFA,,1,13157,1,nan
2025 UFA,,1,15975,1,nan
2025 UFA,,1,13832,1,nan
2025 UFA,,1,14079,1,nan
2025 UFA,,1,17062,1,nan
2025 UFA,,1,17290,1,nan
2025 UFA,,1,11945,1,nan
2025 UFA,,1,13315,1,nan
2025 UFA,,1,17434,1,nan
2025 UFA,,1,14197,1,nan
2025 UFA,,1,16850,1,nan
2025 UFA,,1,16045,1,nan
2025 UFA,,1,16221,1,nan
2025 UFA,,1,16600,1,nan
2025 UFA,,1,15296,1,nan
2025 UFA,,1,13814,1,nan
2025 UFA,,1,16317,1,nan
2025 UFA,,1,17302,1,nan
2025 UFA,,1,13791,1,nan
2025 UFA,,1,16205,1,nan
2025 UFA,,1,17337,1,nan
2025 UFA,,1,14258,1,nan
2025 UFA,,1,15257,1,nan
2025 UFA,,1,13694,1,nan
2025 UFA,,1,16461,1,nan
2025 UFA,,1,16238,1,nan
2025 UFA,,1,16932,1,nan
2025 UFA,,1,16451,1,nan
2025 UFA,,1,14228,1,nan
2025 UFA,,1,14278,1,nan
2025 UFA,,1,14838,1,nan
2025 UFA,,1,12658,1,nan
2025 UFA,,1,13744,1,nan
2025 UFA,,1,13893,1,nan
2025 UFA,,1,16891,1,nan
2025 UFA,,1,16601,1,nan
2025 UFA,,1,16210,1,nan
2025 UFA,,1,16896,1,nan
2025 UFA,,1,12381,1,nan
2025 UFA,,1,14110,1,nan
2025 UFA,,1,17428,1,nan
2025 UFA,,1,16355,1,nan
2025 UFA,,1,17388,1,nan
2025 UFA,,1,14887,1,nan
2025 UFA,,1,17312,1,nan
2025 UFA,,1,16745,1,nan
2025 UFA,,1,16234,1,nan
2025 UFA,,1,16483,1,nan
2025 UFA,,1,14613,1,nan
2025 UFA,,1,17318,1,nan
2025 UFA,,1,17402,1,nan
2025 UFA,,1,16247,1,nan
2025 UFA,,1,17311,1,nan
2025 UFA,,1,15491,1,nan
2025 UFA,,1,16682,1,nan
2025 UFA,,1,16607,1,nan
2025 UFA,,1,16113,1,nan
2025 UFA,,1,16686,1,nan
2025 UFA,,1,15828,1,nan
2025 UFA,,1,17405,1,nan
2025 UFA,,1,16243,1,nan
2025 UFA,,1,16321,1,nan
2025 UFA,,1,15411,1,nan
2025 UFA,,1,14141,1,nan
2025 UFA,,1,17168,1,nan
2025 UFA,,1,12701,1,nan
2025 UFA,,1,16916,1,nan
2025 UFA,,1,16258,1,nan
2025 UFA,,1,12270,1,nan
2025 UFA,,1,16319,1,nan
2025 UFA,,1,17224,1,nan
2025 UFA,,1,13645,1,nan
2025 UFA,,1,13811,1,nan
2025 UFA,,1,15896,1,nan
2025 UFA,,1,16428,1,nan
2025 UFA,,1,12301,1,nan
2025 UFA,,1,15434,1,nan
2025 UFA,,1,13156,1,nan
2025 UFA,,1,16741,1,nan
2025 UFA,,1,15007,1,nan
2025 UFA,,1,13267,1,nan
2025 UFA,,1,17424,1,nan
2025 UFA,,1,13676,1,nan
2025 UFA,,1,14956,1,nan
2025 UFA,,1,15515,1,nan
2025 UFA,,1,16749,1,nan
2025 UFA,,1,16647,1,nan
2025 UFA,,1,15939,1,nan
2025 UFA,,1,16345,1,nan
2025 UFA,,1,14257,1,nan
2025 UFA,,1,16870,1,nan
2025 UFA,,1,15709,1,nan
2025 UFA,,1,13637,1,nan
2025 UFA,,1,17330,1,nan
2025 UFA,,1,16911,1,nan
2025 UFA,,1,16612,1,nan
2025 UFA,,1,16433,1,nan
2025 UFA,,1,15430,1,nan
2025 UFA,,1,16878,1,nan
2025 UFA,,1,13736,1,nan
2025 UFA,,1,17280,1,nan
2025 UFA,,1,14069,1,nan
2025 UFA,,1,14063,1,nan
2025 UFA,,1,16754,1,nan
2025 UFA,,1,16729,1,nan
2025 UFA,,1,16091,1,nan
2025 UFA,,1,16344,1,nan
2025 UFA,,1,15377,1,nan
2025 UFA,,1,15541,1,nan
2025 UFA,,1,16011,1,nan
2025 UFA,,1,16840,1,nan
2025 UFA,,1,15478,1,nan
2025 UFA,,1,13769,1,nan
2025 UFA,,1,17270,1,nan
2025 UFA,,1,17397,1,nan
2025 UFA,,1,14979,1,nan
2025 UFA,,1,13840,1,nan
2025 UFA,,1,15733,1,nan
2025 UFA,,1,17217,1,nan
2025 UFA,,1,15498,1,nan
2025 UFA,,1,15026,1,nan
2025 UFA,,1,14292,1,nan
2025 UFA,,1,15353,1,nan
2025 UFA,,1,13276,1,nan
2025 UFA,,1,12378,1,nan
2025 UFA,,1,17198,1,nan
2025 UFA,,1,16419,1,nan
2025 UFA,,1,16590,1,nan
2025 UFA,,1,16888,1,nan
2025 UFA,,1,14212,1,nan
2025 UFA,,1,16726,1,nan
2025 UFA,,1,10697,1,nan
2025 UFA,,1,15173,1,nan
2025 UFA,,1,17324,1,nan
2025 UFA,,1,14923,1,nan
2025 UFA,,1,14827,1,nan
2025 UFA,,1,15926,1,nan
2025 UFA,,1,16358,1,nan
2025 UFA,,1,15440,1,nan
2025 UFA,,1,16817,1,nan
2025 UFA,,1,14533,1,nan
2025 UFA,,1,14817,1,nan
2025 UFA,,1,17427,1,nan
2025 UFA,,1,17085,1,nan
2025 UFA,,1,13316,1,nan
2025 UFA,,1,16781,1,nan
2025 UFA,,1,10413,1,nan
2025 UFA,,1,15946,1,nan
2025 UFA,,1,15403,1,nan
2025 UFA,,1,15814,1,nan
2025 UFA,,1,14963,1,nan
2025 UFA,,1,13678,1,nan
2025 UFA,,1,15934,1,nan
2025 UFA,,1,16472,1,nan
2025 UFA,,1,11647,1,nan
2025 UFA,,1,12652,1,nan
2025 UFA,,1,13199,1,nan
2025 UFA,,1,16519,1,nan
2025 UFA,,1,13953,1,nan
2025 UFA,,1,17393,1,nan
2025 UFA,,1,16658,1,nan
2025 UFA,,1,15977,1,nan
2025 UFA,,1,16320,1,nan
2025 UFA,,1,12231,1,nan
2025 UFA,,1,15699,1,nan
2025 UFA,,1,16158,1,nan
2025 UFA,,1,14207,1,nan
2025 UFA,,1,17357,1,nan
2025 UFA,,1,16624,1,nan
2025 UFA,,1,15110,1,nan
2025 UFA,,1,14161,1,nan
2025 UFA,,1,16923,1,nan
2025 UFA,,1,15824,1,nan
2025 UFA,,1,16858,1,nan
2025 UFA,,1,17242,1,nan
2025 UFA,,1,13260,1,nan
2025 UFA,,1,16327,1,nan
2025 UFA,,1,15289,1,nan
2025 UFA,,1,15492,1,nan
2025 UFA,,1,13427,1,nan
2025 UFA,,1,15010,1,nan
2025 UFA,,1,15841,1,nan
2025 UFA,,1,17202,1,nan
2025 UFA,,1,16120,1,nan
2025 UFA,,1,15242,1,nan
2025 UFA,,1,14870,1,nan
2025 UFA,,1,16589,1,nan
2025 UFA,,1,12645,1,nan
2025 UFA,,1,16949,1,nan
2025 UFA,,1,15332,1,nan
2025 UFA,,1,16361,1,nan
2025 UFA,,1,16664,1,nan
2025 UFA,,1,13115,1,nan
2025 UFA,,1,17327,1,nan
2025 UFA,,1,15379,1,nan
2025 UFA,,1,10976,1,nan
2025 UFA,,1,15359,1,nan
2025 UFA,,1,15458,1,nan
2025 UFA,,1,16160,1,nan
2025 UFA,,1,13965,1,nan
2025 UFA,,1,15803,1,nan
2025 UFA,,1,15995,1,nan
2025 UFA,,1,17408,1,nan
2025 UFA,,1,13669,1,nan
2025 UFA,,1,15376,1,nan
2025 UFA,,1,13930,1,nan
2025 UFA,,1,15893,1,nan
2025 UFA,,1,14675,1,nan
2025 UFA,,1,17296,1,nan
2025 UFA,,1,14925,1,nan
2025 UFA,,1,17308,1,nan
2025 UFA,,1,16961,1,nan
2025 UFA,,1,16743,1,nan
2025 UFA,,1,11807,1,nan
2025 UFA,,1,12317,1,nan
2025 UFA,,1,16678,1,nan
2025 UFA,,1,13793,1,nan
2025 UFA,,1,16356,1,nan
2025 UFA,,1,16386,1,nan
2025 UFA,,1,11723,1,nan
2025 UFA,,1,16527,1,nan
2025 UFA,,1,17332,1,nan
2025 UFA,,1,12680,1,nan
2025 UFA,,1,16176,1,nan
2025 UFA,,1,14810,1,nan
2025 UFA,,1,17347,1,nan
2025 UFA,,1,12762,1,nan
2025 UFA,,1,16003,1,nan
2025 UFA,,1,14967,1,nan
2025 UFA,,1,15996,1,nan
2025 UFA,,1,16447,1,nan
2025 UFA,,1,16821,1,nan
2025 UFA,,1,15668,1,nan
2025 UFA,,1,13306,1,nan
2025 UFA,,1,17180,1,nan
2025 UFA,,1,13258,1,nan
2025 UFA,,1,16621,1,nan
2025 UFA,,1,17353,1,nan
2025 UFA,,1,14948,1,nan
2025 UFA,,1,13416,1,nan
2025 UFA,,1,13747,1,nan
2025 UFA,,1,16954,1,nan
2025 UFA,,1,14950,1,nan
2025 UFA,,1,13711,1,nan
2025 UFA,,1,15285,1,nan
2025 UFA,,1,17162,1,nan
2025 UFA,,1,15443,1,nan
2025 UFA,,1,16304,1,nan
2025 UFA,,1,12744,1,nan
2025 UFA,,1,15042,1,nan
2025 UFA,,1,14971,1,nan
2025 UFA,,1,16864,1,nan
2025 UFA,,1,16760,1,nan
2025 UFA,,1,15900,1,nan
2025 UFA,,1,16792,1,nan
2025 UFA,,1,17392,1,nan
2025 UFA,,1,13211,1,nan
2025 UFA,,1,17192,1,nan
2025 UFA,,1,14992,1,nan
2025 UFA,,1,16803,1,nan
2025 UFA,,1,13113,1,nan
2025 UFA,,1,13776,1,nan
2025 UFA,,1,16774,1,nan
2025 UFA,,1,14269,1,nan
2025 UFA,,1,16893,1,nan
2025 UFA,,1,16446,1,nan
2025 UFA,,1,16766,1,nan
2025 UFA,,1,17354,1,nan
2025 UFA,,1,17011,1,nan
2025 UFA,,1,17088,1,nan
2025 UFA,,1,15347,1,nan
2025 UFA,,1,16634,1,nan
2025 UFA,,1,16052,1,nan
2025 UFA,,1,14549,1,nan
2025 UFA,,1,15151,1,nan
2025 UFA,,1,17089,1,nan
2025 UFA,,1,12610,1,nan
2025 UFA,,1,17177,1,nan
2025 UFA,,1,15109,1,nan
2025 UFA,,1,17232,1,nan
2025 UFA,,1,17401,1,nan
2025 UFA,,1,16839,1,nan
2025 UFA,,1,16516,1,nan
2025 UFA,,1,16871,1,nan
2025 UFA,,1,16452,1,nan
2025 UFA,,1,15589,1,nan
2025 UFA,,1,16822,1,nan
2025 UFA,,1,13762,1,nan
2025 UFA,,1,13598,1,nan
2025 UFA,,1,17084,1,nan
2025 UFA,,1,15714,1,nan
2025 UFA,,1,13760,1,nan
2025 UFA,,1,16940,1,nan
2025 UFA,,1,17404,1,nan
2025 UFA,,1,16633,1,nan
2025 UFA,,1,16312,1,nan
2025 UFA,,1,15563,1,nan
2025 UFA,,1,16648,1,nan
2025 UFA,,1,16811,1,nan
2025 UFA,,1,15528,1,nan
2025 UFA,,1,15454,1,nan
2025 UFA,,1,15585,1,nan
2025 UFA,,1,16860,1,nan
2025 UFA,,1,15886,1,nan
2025 UFA,,1,12979,1,nan
2025 UFA,,1,16895,1,nan
2025 UFA,,1,17386,1,nan
2025 UFA,,1,16630,1,nan
2025 UFA,,1,13139,1,nan
2025 UFA,,1,16793,1,nan
2025 UFA,,1,15559,1,nan
2025 UFA,,1,15885,1,nan
2025 UFA,,1,17359,1,nan
2025 UFA,,1,17396,1,nan
2025 UFA,,1,13253,1,nan
2025 UFA,,1,17273,1,nan
2025 UFA,,1,13154,1,nan
2025 UFA,,1,17164,1,nan
2025 UFA,,1,15857,1,nan
2025 UFA,,1,15286,1,nan
2025 UFA,,1,14076,1,nan
2025 UFA,,1,16375,1,nan
2025 UFA,,1,16367,1,nan
2025 UFA,,1,13652,1,nan
2025 UFA,,1,14017,1,nan
2025 UFA,,1,16625,1,nan
2025 UFA,,1,15422,1,nan
2025 UFA,,1,15239,1,nan
2025 UFA,,1,12608,1,nan
2025 UFA,,1,16967,1,nan
2025 UFA,,1,14267,1,nan
2025 UFA,,1,15816,1,nan
2025 UFA,,1,16762,1,nan
2025 UFA,,1,17366,1,nan
2025 UFA,,1,13296,1,nan
2025 UFA,,1,14227,1,nan
2025 UFA,,1,13266,1,nan
2025 UFA,,1,14984,1,nan
2025 UFA,,1,17250,1,nan
2025 UFA,,1,15035,1,nan
2025 UFA,,1,15906,1,nan
2025 UFA,,1,14947,1,nan
2025 UFA,,1,16913,1,nan
2025 UFA,,1,15865,1,nan
2025 UFA,,1,15840,1,nan
2025 UFA,,1,14379,1,nan
2025 UFA,,1,15792,1,nan
2025 UFA,,1,11228,1,nan
2025 UFA,,1,13846,1,nan
2025 UFA,,1,17338,1,nan
