salary,id,contractYear,contractInfo,conference,status
,14555,1,2025 UFA,1,
,16138,1,2025 UFA,1,
,14254,1,2025 UFA,1,
,16436,1,2025 UFA,1,
,14245,1,2025 UFA,1,
,14977,1,2025 UFA,1,
,15902,1,2025 UFA,1,
,17215,1,2025 UFA,1,
,17278,1,2025 UFA,1,
,16372,1,2025 UFA,1,
,16849,1,2025 UFA,1,
,16880,1,2025 UFA,1,
,17437,1,2025 UFA,1,
,16763,1,2025 UFA,1,
,16199,1,2025 UFA,1,
,17313,1,2025 UFA,1,
,16237,1,2025 UFA,1,
,14341,1,2025 UFA,1,
,14871,1,2025 UFA,1,
,17065,1,2025 UFA,1,
,13488,1,2025 UFA,1,
,15855,1,2025 UFA,1,
,13377,1,2025 UFA,1,
,11225,1,2025 UFA,1,
,15260,1,2025 UFA,1,
,17212,1,2025 UFA,1,
,16832,1,2025 UFA,1,
,16897,1,2025 UFA,1,
,17236,1,2025 UFA,1,
,16901,1,2025 UFA,1,
,17219,1,2025 UFA,1,
,11970,1,2025 UFA,1,
,13608,1,2025 UFA,1,
,14857,1,2025 UFA,1,
,13231,1,2025 UFA,1,
,14806,1,2025 UFA,1,
,16196,1,2025 UFA,1,
,10260,1,2025 UFA,1,
,13634,1,2025 UFA,1,
,16900,1,2025 UFA,1,
,16510,1,2025 UFA,1,
,15901,1,2025 UFA,1,
,16293,1,2025 UFA,1,
,14467,1,2025 UFA,1,
,14890,1,2025 UFA,1,
,12229,1,2025 UFA,1,
,17196,1,2025 UFA,1,
,16270,1,2025 UFA,1,
,15717,1,2025 UFA,1,
,12952,1,2025 UFA,1,
,15124,1,2025 UFA,1,
,9833,1,2025 UFA,1,
,16486,1,2025 UFA,1,
,14506,1,2025 UFA,1,
,16838,1,2025 UFA,1,
,16592,1,2025 UFA,1,
,16102,1,2025 UFA,1,
,16631,1,2025 UFA,1,
,17361,1,2025 UFA,1,
,13910,1,2025 UFA,1,
,15316,1,2025 UFA,1,
,17345,1,2025 UFA,1,
,17235,1,2025 UFA,1,
,11317,1,2025 UFA,1,
,17101,1,2025 UFA,1,
,16588,1,2025 UFA,1,
,15650,1,2025 UFA,1,
,17321,1,2025 UFA,1,
,17360,1,2025 UFA,1,
,16739,1,2025 UFA,1,
,16380,1,2025 UFA,1,
,13863,1,2025 UFA,1,
,17293,1,2025 UFA,1,
,16728,1,2025 UFA,1,
,14848,1,2025 UFA,1,
,12309,1,2025 UFA,1,
,16015,1,2025 UFA,1,
,14958,1,2025 UFA,1,
,15905,1,2025 UFA,1,
,16701,1,2025 UFA,1,
,16332,1,2025 UFA,1,
,12735,1,2025 UFA,1,
,17374,1,2025 UFA,1,
,15998,1,2025 UFA,1,
,13066,1,2025 UFA,1,
,12802,1,2025 UFA,1,
,14839,1,2025 UFA,1,
,13245,1,2025 UFA,1,
,16804,1,2025 UFA,1,
,12698,1,2025 UFA,1,
,17223,1,2025 UFA,1,
,16334,1,2025 UFA,1,
,17326,1,2025 UFA,1,
,14672,1,2025 UFA,1,
,16683,1,2025 UFA,1,
,16459,1,2025 UFA,1,
,13293,1,2025 UFA,1,
,17362,1,2025 UFA,1,
,16926,1,2025 UFA,1,
,16706,1,2025 UFA,1,
,16422,1,2025 UFA,1,
,14123,1,2025 UFA,1,
,17077,1,2025 UFA,1,
,14727,1,2025 UFA,1,
,13168,1,2025 UFA,1,
,15538,1,2025 UFA,1,
,13455,1,2025 UFA,1,
,15054,1,2025 UFA,1,
,15399,1,2025 UFA,1,
,16720,1,2025 UFA,1,
,16933,1,2025 UFA,1,
,17322,1,2025 UFA,1,
,16869,1,2025 UFA,1,
,16454,1,2025 UFA,1,
,15697,1,2025 UFA,1,
,15910,1,2025 UFA,1,
,13220,1,2025 UFA,1,
,16363,1,2025 UFA,1,
,16242,1,2025 UFA,1,
,15726,1,2025 UFA,1,
,16347,1,2025 UFA,1,
,12831,1,2025 UFA,1,
,17204,1,2025 UFA,1,
,15920,1,2025 UFA,1,
,13434,1,2025 UFA,1,
,11678,1,2025 UFA,1,
,15622,1,2025 UFA,1,
,12785,1,2025 UFA,1,
,14813,1,2025 UFA,1,
,16310,1,2025 UFA,1,
,15421,1,2025 UFA,1,
,16748,1,2025 UFA,1,
,15936,1,2025 UFA,1,
,17251,1,2025 UFA,1,
,17189,1,2025 UFA,1,
,17176,1,2025 UFA,1,
,15420,1,2025 UFA,1,
,15914,1,2025 UFA,1,
,17346,1,2025 UFA,1,
,16795,1,2025 UFA,1,
,16907,1,2025 UFA,1,
,16405,1,2025 UFA,1,
,15684,1,2025 UFA,1,
,13155,1,2025 UFA,1,
,16008,1,2025 UFA,1,
,15763,1,2025 UFA,1,
,17041,1,2025 UFA,1,
,16308,1,2025 UFA,1,
,17407,1,2025 UFA,1,
,15796,1,2025 UFA,1,
,13595,1,2025 UFA,1,
,14834,1,2025 UFA,1,
,15413,1,2025 UFA,1,
,17385,1,2025 UFA,1,
,13124,1,2025 UFA,1,
,16307,1,2025 UFA,1,
,16496,1,2025 UFA,1,
,16094,1,2025 UFA,1,
,14065,1,2025 UFA,1,
,15408,1,2025 UFA,1,
,14146,1,2025 UFA,1,
,15384,1,2025 UFA,1,
,13157,1,2025 UFA,1,
,15975,1,2025 UFA,1,
,13832,1,2025 UFA,1,
,14079,1,2025 UFA,1,
,17062,1,2025 UFA,1,
,17290,1,2025 UFA,1,
,11945,1,2025 UFA,1,
,13315,1,2025 UFA,1,
,17434,1,2025 UFA,1,
,14197,1,2025 UFA,1,
,16850,1,2025 UFA,1,
,16045,1,2025 UFA,1,
,16221,1,2025 UFA,1,
,16600,1,2025 UFA,1,
,15296,1,2025 UFA,1,
,13814,1,2025 UFA,1,
,16317,1,2025 UFA,1,
,17302,1,2025 UFA,1,
,13791,1,2025 UFA,1,
,16205,1,2025 UFA,1,
,17337,1,2025 UFA,1,
,14258,1,2025 UFA,1,
,15257,1,2025 UFA,1,
,13694,1,2025 UFA,1,
,16461,1,2025 UFA,1,
,16238,1,2025 UFA,1,
,16932,1,2025 UFA,1,
,16451,1,2025 UFA,1,
,14228,1,2025 UFA,1,
,14278,1,2025 UFA,1,
,14838,1,2025 UFA,1,
,12658,1,2025 UFA,1,
,13744,1,2025 UFA,1,
,13893,1,2025 UFA,1,
,16891,1,2025 UFA,1,
,16601,1,2025 UFA,1,
,16210,1,2025 UFA,1,
,16896,1,2025 UFA,1,
,12381,1,2025 UFA,1,
,14110,1,2025 UFA,1,
,17428,1,2025 UFA,1,
,16355,1,2025 UFA,1,
,17388,1,2025 UFA,1,
,14887,1,2025 UFA,1,
,17312,1,2025 UFA,1,
,16745,1,2025 UFA,1,
,16234,1,2025 UFA,1,
,16483,1,2025 UFA,1,
,14613,1,2025 UFA,1,
,17318,1,2025 UFA,1,
,17402,1,2025 UFA,1,
,16247,1,2025 UFA,1,
,17448,1,2025 UFA,1,locked
,17311,1,2025 UFA,1,
,15491,1,2025 UFA,1,
,16682,1,2025 UFA,1,
,16607,1,2025 UFA,1,
,16113,1,2025 UFA,1,
,16686,1,2025 UFA,1,
,15828,1,2025 UFA,1,
,17405,1,2025 UFA,1,
,16243,1,2025 UFA,1,
,16321,1,2025 UFA,1,
,15411,1,2025 UFA,1,
,14141,1,2025 UFA,1,
,17168,1,2025 UFA,1,
,12701,1,2025 UFA,1,
,16916,1,2025 UFA,1,
,16258,1,2025 UFA,1,
,12270,1,2025 UFA,1,
,16319,1,2025 UFA,1,
,17224,1,2025 UFA,1,
,13645,1,2025 UFA,1,
,13811,1,2025 UFA,1,
,15896,1,2025 UFA,1,
,16428,1,2025 UFA,1,
,12301,1,2025 UFA,1,
,15434,1,2025 UFA,1,
,13156,1,2025 UFA,1,
,16741,1,2025 UFA,1,
,15007,1,2025 UFA,1,
,13267,1,2025 UFA,1,
,17424,1,2025 UFA,1,
,13676,1,2025 UFA,1,
,14956,1,2025 UFA,1,
,15515,1,2025 UFA,1,
,16749,1,2025 UFA,1,
,16647,1,2025 UFA,1,
,15939,1,2025 UFA,1,
,16345,1,2025 UFA,1,
,14257,1,2025 UFA,1,
,16870,1,2025 UFA,1,
,15709,1,2025 UFA,1,
,13637,1,2025 UFA,1,
,17330,1,2025 UFA,1,
,16911,1,2025 UFA,1,
,16612,1,2025 UFA,1,
,16433,1,2025 UFA,1,
,15430,1,2025 UFA,1,
,16878,1,2025 UFA,1,
,13736,1,2025 UFA,1,
,17280,1,2025 UFA,1,
,14069,1,2025 UFA,1,
,14063,1,2025 UFA,1,
,16754,1,2025 UFA,1,
,16729,1,2025 UFA,1,
,16091,1,2025 UFA,1,
,16344,1,2025 UFA,1,
,15377,1,2025 UFA,1,
,15541,1,2025 UFA,1,
,16011,1,2025 UFA,1,
,16840,1,2025 UFA,1,
,15478,1,2025 UFA,1,
,13769,1,2025 UFA,1,
,17270,1,2025 UFA,1,
,17397,1,2025 UFA,1,
,14979,1,2025 UFA,1,
,13840,1,2025 UFA,1,
,15733,1,2025 UFA,1,
,17217,1,2025 UFA,1,
,15498,1,2025 UFA,1,
,15026,1,2025 UFA,1,
,14292,1,2025 UFA,1,
,15353,1,2025 UFA,1,
,13276,1,2025 UFA,1,
,12378,1,2025 UFA,1,
,17198,1,2025 UFA,1,
,16419,1,2025 UFA,1,
,16590,1,2025 UFA,1,
,16888,1,2025 UFA,1,
,14212,1,2025 UFA,1,
,16726,1,2025 UFA,1,
,10697,1,2025 UFA,1,
,15173,1,2025 UFA,1,
,17324,1,2025 UFA,1,
,14923,1,2025 UFA,1,
,14827,1,2025 UFA,1,
,15926,1,2025 UFA,1,
,16358,1,2025 UFA,1,
,15440,1,2025 UFA,1,
,16817,1,2025 UFA,1,
,14533,1,2025 UFA,1,
,14817,1,2025 UFA,1,
,17427,1,2025 UFA,1,
,17085,1,2025 UFA,1,
,13316,1,2025 UFA,1,
,16781,1,2025 UFA,1,
,10413,1,2025 UFA,1,
,15946,1,2025 UFA,1,
,15403,1,2025 UFA,1,
,15814,1,2025 UFA,1,
,14963,1,2025 UFA,1,
,13678,1,2025 UFA,1,
,15934,1,2025 UFA,1,
,16472,1,2025 UFA,1,
,11647,1,2025 UFA,1,
,12652,1,2025 UFA,1,
,13199,1,2025 UFA,1,
,16519,1,2025 UFA,1,
,13953,1,2025 UFA,1,
,17393,1,2025 UFA,1,
,16658,1,2025 UFA,1,
,15977,1,2025 UFA,1,
,16320,1,2025 UFA,1,
,12231,1,2025 UFA,1,
,15699,1,2025 UFA,1,
,16158,1,2025 UFA,1,
,14207,1,2025 UFA,1,
,17357,1,2025 UFA,1,
,16624,1,2025 UFA,1,
,15110,1,2025 UFA,1,
,14161,1,2025 UFA,1,
,16923,1,2025 UFA,1,
,15824,1,2025 UFA,1,
,16858,1,2025 UFA,1,
,17242,1,2025 UFA,1,
,13260,1,2025 UFA,1,
,16327,1,2025 UFA,1,
,15289,1,2025 UFA,1,
,15492,1,2025 UFA,1,
,13427,1,2025 UFA,1,
,15010,1,2025 UFA,1,
,15841,1,2025 UFA,1,
,17202,1,2025 UFA,1,
,16120,1,2025 UFA,1,
,15242,1,2025 UFA,1,
,14870,1,2025 UFA,1,
,16589,1,2025 UFA,1,
,12645,1,2025 UFA,1,
,16949,1,2025 UFA,1,
,15332,1,2025 UFA,1,
,16361,1,2025 UFA,1,
,16664,1,2025 UFA,1,
,13115,1,2025 UFA,1,
,17327,1,2025 UFA,1,
,15379,1,2025 UFA,1,
,10976,1,2025 UFA,1,
,15359,1,2025 UFA,1,
,15458,1,2025 UFA,1,
,16160,1,2025 UFA,1,
,13965,1,2025 UFA,1,
,15803,1,2025 UFA,1,
,15995,1,2025 UFA,1,
,17408,1,2025 UFA,1,
,13669,1,2025 UFA,1,
,15376,1,2025 UFA,1,
,13930,1,2025 UFA,1,
,15893,1,2025 UFA,1,
,14675,1,2025 UFA,1,
,17296,1,2025 UFA,1,
,14925,1,2025 UFA,1,
,17308,1,2025 UFA,1,
,16961,1,2025 UFA,1,
,16743,1,2025 UFA,1,
,11807,1,2025 UFA,1,
,12317,1,2025 UFA,1,
,16678,1,2025 UFA,1,
,13793,1,2025 UFA,1,
,16356,1,2025 UFA,1,
,16386,1,2025 UFA,1,
,11723,1,2025 UFA,1,
,16527,1,2025 UFA,1,
,17332,1,2025 UFA,1,
,12680,1,2025 UFA,1,
,16176,1,2025 UFA,1,
,14810,1,2025 UFA,1,
,17347,1,2025 UFA,1,
,12762,1,2025 UFA,1,
,16003,1,2025 UFA,1,
,14967,1,2025 UFA,1,
,15996,1,2025 UFA,1,
,16447,1,2025 UFA,1,
,16821,1,2025 UFA,1,
,15668,1,2025 UFA,1,
,13306,1,2025 UFA,1,
,17180,1,2025 UFA,1,
,13258,1,2025 UFA,1,
,16621,1,2025 UFA,1,
,17353,1,2025 UFA,1,
,14948,1,2025 UFA,1,
,13416,1,2025 UFA,1,
,13747,1,2025 UFA,1,
,16954,1,2025 UFA,1,
,14950,1,2025 UFA,1,
,13711,1,2025 UFA,1,
,15285,1,2025 UFA,1,
,17162,1,2025 UFA,1,
,15443,1,2025 UFA,1,
,16304,1,2025 UFA,1,
,12744,1,2025 UFA,1,
,15042,1,2025 UFA,1,
,14971,1,2025 UFA,1,
,16864,1,2025 UFA,1,
,16760,1,2025 UFA,1,
,15900,1,2025 UFA,1,
,16792,1,2025 UFA,1,
,17392,1,2025 UFA,1,
,13211,1,2025 UFA,1,
,17192,1,2025 UFA,1,
,14992,1,2025 UFA,1,
,16803,1,2025 UFA,1,
,13113,1,2025 UFA,1,
,13776,1,2025 UFA,1,
,16774,1,2025 UFA,1,
,14269,1,2025 UFA,1,
,16893,1,2025 UFA,1,
,16446,1,2025 UFA,1,
,16766,1,2025 UFA,1,
,17354,1,2025 UFA,1,
,17011,1,2025 UFA,1,
,17088,1,2025 UFA,1,
,15347,1,2025 UFA,1,
,16634,1,2025 UFA,1,
,16052,1,2025 UFA,1,
,14549,1,2025 UFA,1,
,15151,1,2025 UFA,1,
,17089,1,2025 UFA,1,
,12610,1,2025 UFA,1,
,17177,1,2025 UFA,1,
,15109,1,2025 UFA,1,
,17232,1,2025 UFA,1,
,17401,1,2025 UFA,1,
,16839,1,2025 UFA,1,
,16516,1,2025 UFA,1,
,16871,1,2025 UFA,1,
,16452,1,2025 UFA,1,
,15589,1,2025 UFA,1,
,16822,1,2025 UFA,1,
,13762,1,2025 UFA,1,
,13598,1,2025 UFA,1,
,17084,1,2025 UFA,1,
,15714,1,2025 UFA,1,
,13760,1,2025 UFA,1,
,16940,1,2025 UFA,1,
,17404,1,2025 UFA,1,
,16633,1,2025 UFA,1,
,16312,1,2025 UFA,1,
,15563,1,2025 UFA,1,
,16648,1,2025 UFA,1,
,16811,1,2025 UFA,1,
,15528,1,2025 UFA,1,
,15454,1,2025 UFA,1,
,15585,1,2025 UFA,1,
,16860,1,2025 UFA,1,
,15886,1,2025 UFA,1,
,12979,1,2025 UFA,1,
,16895,1,2025 UFA,1,
,17386,1,2025 UFA,1,
,16630,1,2025 UFA,1,
,13139,1,2025 UFA,1,
,16793,1,2025 UFA,1,
,15559,1,2025 UFA,1,
,15885,1,2025 UFA,1,
,17359,1,2025 UFA,1,
,17396,1,2025 UFA,1,
,13253,1,2025 UFA,1,
,17273,1,2025 UFA,1,
,13154,1,2025 UFA,1,
,17164,1,2025 UFA,1,
,15857,1,2025 UFA,1,
,15286,1,2025 UFA,1,
,14076,1,2025 UFA,1,
,16375,1,2025 UFA,1,
,16367,1,2025 UFA,1,
,13652,1,2025 UFA,1,
,14017,1,2025 UFA,1,
,16625,1,2025 UFA,1,
,15422,1,2025 UFA,1,
,15239,1,2025 UFA,1,
,12608,1,2025 UFA,1,
,16967,1,2025 UFA,1,
,14267,1,2025 UFA,1,
,15816,1,2025 UFA,1,
,16762,1,2025 UFA,1,
,17366,1,2025 UFA,1,
,13296,1,2025 UFA,1,
,14227,1,2025 UFA,1,
,13266,1,2025 UFA,1,
,14984,1,2025 UFA,1,
,17250,1,2025 UFA,1,
,15035,1,2025 UFA,1,
,15906,1,2025 UFA,1,
,14947,1,2025 UFA,1,
,17449,1,2025 UFA,1,locked
,16913,1,2025 UFA,1,
,15865,1,2025 UFA,1,
,15840,1,2025 UFA,1,
,14379,1,2025 UFA,1,
,15792,1,2025 UFA,1,
,11228,1,2025 UFA,1,
,13846,1,2025 UFA,1,
,17338,1,2025 UFA,1,
,15894,1,2025 UFA,1,
,16099,1,2025 UFA,1,
,12760,1,2025 UFA,1,
,13212,1,2025 UFA,1,
,15626,1,2025 UFA,1,
,17382,1,2025 UFA,1,
,14426,1,2025 UFA,1,
,16523,1,2025 UFA,1,
,16010,1,2025 UFA,1,
,14220,1,2025 UFA,1,
,14198,1,2025 UFA,1,
,16898,1,2025 UFA,1,
,17271,1,2025 UFA,1,
,15955,1,2025 UFA,1,
,15339,1,2025 UFA,1,
,13754,1,2025 UFA,1,
,15882,1,2025 UFA,1,
,16273,1,2025 UFA,1,
,16297,1,2025 UFA,1,
,15941,1,2025 UFA,1,
,17285,1,2025 UFA,1,
,15696,1,2025 UFA,1,
,10868,1,2025 UFA,1,
,15604,1,2025 UFA,1,
