status,id,salary,contractYear,contractInfo,conference
nan,16726,,1,2025 UFA,1
nan,10697,,1,2025 UFA,1
nan,15173,,1,2025 UFA,1
nan,17324,,1,2025 UFA,1
nan,14923,,1,2025 UFA,1
nan,14827,,1,2025 UFA,1
nan,15926,,1,2025 UFA,1
nan,16358,,1,2025 UFA,1
nan,15440,,1,2025 UFA,1
locked,16817,1,2,2025 R/F,1
nan,14533,,1,2025 UFA,1
nan,14817,,1,2025 UFA,1
locked,17085,0.90,3,2025 UDFA,1
nan,13316,,1,2025 UFA,1
nan,16781,,1,2025 UFA,1
locked,10413,1.90,1,2025 UFA,1
nan,15946,,1,2025 UFA,1
nan,15403,,1,2025 UFA,1
nan,15814,,1,2025 UFA,1
nan,14963,,1,2025 UFA,1
nan,16450,,1,2025 UFA,1
nan,13678,,1,2025 UFA,1
nan,15934,,1,2025 UFA,1
nan,16472,,1,2025 UFA,1
nan,11647,,1,2025 UFA,1
nan,12652,,1,2025 UFA,1
nan,13199,,1,2025 UFA,1
nan,16519,,1,2025 UFA,1
nan,13953,,1,2025 UFA,1
nan,16658,,1,2025 UFA,1
nan,15977,,1,2025 UFA,1
nan,16320,,1,2025 UFA,1
locked,12231,1.10,1,2024 R/F,1
nan,15699,,1,2025 UFA,1
nan,16158,,1,2025 UFA,1
nan,14207,,1,2025 UFA,1
nan,17357,,1,2025 UFA,1
nan,15110,,1,2025 UFA,1
nan,14161,,1,2025 UFA,1
nan,16923,,1,2025 UFA,1
nan,15824,,1,2025 UFA,1
nan,16403,,1,2025 UFA,1
nan,16858,,1,2025 UFA,1
nan,15358,,1,2025 UFA,1
nan,17242,,1,2025 UFA,1
nan,13260,,1,2025 UFA,1
nan,16327,,1,2025 UFA,1
nan,15289,,1,2025 UFA,1
nan,15492,,1,2025 UFA,1
nan,16036,,1,2025 UFA,1
nan,13427,,1,2025 UFA,1
nan,15010,,1,2025 UFA,1
nan,15841,,1,2025 UFA,1
nan,17202,,1,2025 UFA,1
nan,16120,,1,2025 UFA,1
nan,15242,,1,2025 UFA,1
nan,14870,,1,2025 UFA,1
nan,16589,,1,2025 UFA,1
nan,12645,,1,2025 UFA,1
nan,16949,,1,2025 UFA,1
locked,15332,1,2,2025 R/F,1
nan,16361,,1,2025 UFA,1
nan,13115,,1,2025 UFA,1
nan,17327,,1,2025 UFA,1
nan,15379,,1,2025 UFA,1
nan,10976,,1,2025 UFA,1
nan,15359,,1,2025 UFA,1
nan,15458,,1,2025 UFA,1
nan,16160,,1,2025 UFA,1
nan,15803,,1,2025 UFA,1
nan,15995,,1,2025 UFA,1
nan,15376,,1,2025 UFA,1
nan,13930,,1,2025 UFA,1
nan,15893,,1,2025 UFA,1
locked,15981,1,2,2025 R/F,1
nan,17296,,1,2025 UFA,1
nan,14925,,1,2025 UFA,1
nan,17308,,1,2025 UFA,1
nan,16961,,1,2025 UFA,1
nan,16743,,1,2025 UFA,1
nan,11807,,1,2025 UFA,1
nan,15877,,1,2025 UFA,1
nan,12317,,1,2025 UFA,1
nan,16678,,1,2025 UFA,1
nan,13793,,1,2025 UFA,1
nan,16386,,1,2025 UFA,1
nan,16527,,1,2025 UFA,1
nan,17332,,1,2025 UFA,1
nan,12680,,1,2025 UFA,1
nan,16176,,1,2025 UFA,1
nan,14810,,1,2025 UFA,1
nan,17347,,1,2025 UFA,1
nan,16757,,1,2025 UFA,1
nan,12762,,1,2025 UFA,1
nan,16003,,1,2025 UFA,1
nan,14967,,1,2025 UFA,1
nan,15996,,1,2025 UFA,1
nan,16447,,1,2025 UFA,1
nan,16821,,1,2025 UFA,1
nan,15668,,1,2025 UFA,1
locked,13306,1,2,2025 R/F,1
nan,17180,,1,2025 UFA,1
nan,13258,,1,2025 UFA,1
locked,17174,0.90,3,2025 UDFA,1
nan,16621,,1,2025 UFA,1
nan,17353,,1,2025 UFA,1
nan,14948,,1,2025 UFA,1
nan,13416,,1,2025 UFA,1
nan,13747,,1,2025 UFA,1
nan,16954,,1,2025 UFA,1
nan,14950,,1,2025 UFA,1
nan,13711,,1,2025 UFA,1
nan,15285,,1,2025 UFA,1
locked,12263,1.80,1,2025 UFA,1
nan,17162,,1,2025 UFA,1
nan,15443,,1,2025 UFA,1
nan,16304,,1,2025 UFA,1
nan,12744,,1,2025 UFA,1
nan,15042,,1,2025 UFA,1
nan,15510,,1,2025 UFA,1
nan,14971,,1,2025 UFA,1
nan,16864,,1,2025 UFA,1
nan,16760,,1,2025 UFA,1
nan,16216,,1,2025 UFA,1
nan,15900,,1,2025 UFA,1
nan,16192,,1,2025 UFA,1
locked,16792,0.94,2,2024 UDFA,1
nan,13211,,1,2025 UFA,1
nan,17192,,1,2025 UFA,1
nan,14992,,1,2025 UFA,1
nan,16803,,1,2025 UFA,1
nan,13113,,1,2025 UFA,1
nan,15950,,1,2025 UFA,1
nan,13776,,1,2025 UFA,1
nan,16774,,1,2025 UFA,1
nan,14269,,1,2025 UFA,1
nan,16893,,1,2025 UFA,1
nan,16446,,1,2025 UFA,1
nan,16766,,1,2025 UFA,1
nan,17354,,1,2025 UFA,1
nan,11985,,1,2025 UFA,1
nan,17011,,1,2025 UFA,1
nan,17088,,1,2025 UFA,1
nan,15347,,1,2025 UFA,1
nan,16634,,1,2025 UFA,1
nan,16052,,1,2025 UFA,1
nan,14549,,1,2025 UFA,1
nan,15151,,1,2025 UFA,1
nan,17089,,1,2025 UFA,1
nan,12610,,1,2025 UFA,1
locked,15109,1.80,1,2025 UFA,1
nan,17232,,1,2025 UFA,1
nan,16839,,1,2025 UFA,1
nan,16516,,1,2025 UFA,1
nan,16871,,1,2025 UFA,1
nan,16452,,1,2025 UFA,1
nan,15589,,1,2025 UFA,1
nan,16822,,1,2025 UFA,1
nan,14168,,1,2025 UFA,1
nan,13762,,1,2025 UFA,1
nan,13598,,1,2025 UFA,1
nan,17084,,1,2025 UFA,1
nan,13249,,1,2025 UFA,1
nan,15714,,1,2025 UFA,1
nan,16940,,1,2025 UFA,1
nan,16312,,1,2025 UFA,1
locked,16195,1.80,1,2025 UFA,1
nan,15563,,1,2025 UFA,1
nan,16648,,1,2025 UFA,1
nan,16811,,1,2025 UFA,1
nan,15528,,1,2025 UFA,1
nan,15454,,1,2025 UFA,1
nan,15585,,1,2025 UFA,1
nan,16860,,1,2025 UFA,1
nan,15886,,1,2025 UFA,1
nan,12979,,1,2025 UFA,1
nan,16895,,1,2025 UFA,1
nan,16630,,1,2025 UFA,1
nan,13139,,1,2025 UFA,1
nan,15559,,1,2025 UFA,1
nan,15885,,1,2025 UFA,1
nan,17359,,1,2025 UFA,1
nan,13253,,1,2025 UFA,1
nan,17273,,1,2025 UFA,1
nan,13154,,1,2025 UFA,1
nan,17164,,1,2025 UFA,1
nan,15286,,1,2025 UFA,1
nan,14076,,1,2025 UFA,1
nan,16375,,1,2025 UFA,1
nan,16367,,1,2025 UFA,1
nan,13652,,1,2025 UFA,1
nan,13447,,1,2025 UFA,1
nan,14017,,1,2025 UFA,1
nan,16625,,1,2025 UFA,1
nan,15422,,1,2025 UFA,1
nan,15239,,1,2025 UFA,1
nan,12608,,1,2025 UFA,1
nan,16967,,1,2025 UFA,1
nan,14267,,1,2025 UFA,1
locked,16762,0.94,2,2024 UDFA,1
locked,12140,1,1,2025 UFA,1
nan,13296,,1,2025 UFA,1
nan,14227,,1,2025 UFA,1
nan,14984,,1,2025 UFA,1
nan,17250,,1,2025 UFA,1
nan,15035,,1,2025 UFA,1
nan,15906,,1,2025 UFA,1
nan,16294,,1,2025 UFA,1
nan,15865,,1,2025 UFA,1
locked,15840,1.11,1,2022 5.01,1
nan,14379,,1,2025 UFA,1
nan,15792,,1,2025 UFA,1
locked,11228,1,1,2025 UFA,1
nan,13846,,1,2025 UFA,1
nan,17338,,1,2025 UFA,1
nan,16099,,1,2025 UFA,1
nan,12760,,1,2025 UFA,1
nan,15864,,1,2025 UFA,1
nan,15626,,1,2025 UFA,1
nan,14426,,1,2025 UFA,1
nan,15401,,1,2025 UFA,1
nan,16523,,1,2025 UFA,1
locked,16010,1,2,2025 R/F,1
nan,14220,,1,2025 UFA,1
nan,14198,,1,2025 UFA,1
nan,16898,,1,2025 UFA,1
nan,17271,,1,2025 UFA,1
nan,15955,,1,2025 UFA,1
nan,15339,,1,2025 UFA,1
nan,13754,,1,2025 UFA,1
nan,15882,,1,2025 UFA,1
nan,16273,,1,2025 UFA,1
nan,16297,,1,2025 UFA,1
nan,15941,,1,2025 UFA,1
nan,17285,,1,2025 UFA,1
locked,14592,1,2,2025 R/F,1
nan,15696,,1,2025 UFA,1
nan,10868,,1,2025 UFA,1
nan,15604,,1,2025 UFA,1
