contractYear,salary,contractInfo,id,conference
1,,2025 UFA,14887,1
1,,2025 UFA,17312,1
1,,2025 UFA,16745,1
1,,2025 UFA,16234,1
1,,2025 UFA,16483,1
1,,2025 UFA,14613,1
1,,2025 UFA,17318,1
1,,2025 UFA,17402,1
1,,2025 UFA,16247,1
1,,2025 UFA,17311,1
1,,2025 UFA,15491,1
1,,2025 UFA,16682,1
1,,2025 UFA,16607,1
1,,2025 UFA,16113,1
1,,2025 UFA,16686,1
1,,2025 UFA,15828,1
1,,2025 UFA,17405,1
1,,2025 UFA,16243,1
1,,2025 UFA,16321,1
1,,2025 UFA,15411,1
1,,2025 UFA,14141,1
1,,2025 UFA,17168,1
1,,2025 UFA,12701,1
1,,2025 UFA,16916,1
1,,2025 UFA,16258,1
1,,2025 UFA,12270,1
1,,2025 UFA,16319,1
1,,2025 UFA,17224,1
1,,2025 UFA,13645,1
1,,2025 UFA,13811,1
1,,2025 UFA,15896,1
1,,2025 UFA,16428,1
1,,2025 UFA,12301,1
1,,2025 UFA,15434,1
1,,2025 UFA,13156,1
1,,2025 UFA,16741,1
1,,2025 UFA,15007,1
1,,2025 UFA,13267,1
1,,2025 UFA,17424,1
1,,2025 UFA,13676,1
1,,2025 UFA,14956,1
1,,2025 UFA,15515,1
1,,2025 UFA,16749,1
1,,2025 UFA,16647,1
1,,2025 UFA,15939,1
1,,2025 UFA,16345,1
1,,2025 UFA,14257,1
1,,2025 UFA,16870,1
1,,2025 UFA,15709,1
1,,2025 UFA,13637,1
1,,2025 UFA,17330,1
1,,2025 UFA,16911,1
1,,2025 UFA,16612,1
1,,2025 UFA,16433,1
1,,2025 UFA,15430,1
1,,2025 UFA,16878,1
1,,2025 UFA,13736,1
1,,2025 UFA,17280,1
1,,2025 UFA,14069,1
1,,2025 UFA,14063,1
1,,2025 UFA,16754,1
1,,2025 UFA,16729,1
1,,2025 UFA,16091,1
1,,2025 UFA,16344,1
1,,2025 UFA,15377,1
1,,2025 UFA,15541,1
1,,2025 UFA,16011,1
1,,2025 UFA,16840,1
1,,2025 UFA,15478,1
1,,2025 UFA,13769,1
1,,2025 UFA,17270,1
1,,2025 UFA,17397,1
1,,2025 UFA,14979,1
1,,2025 UFA,13840,1
1,,2025 UFA,15733,1
1,,2025 UFA,17217,1
1,,2025 UFA,15498,1
1,,2025 UFA,15026,1
1,,2025 UFA,14292,1
1,,2025 UFA,15353,1
1,,2025 UFA,13276,1
1,,2025 UFA,12378,1
1,,2025 UFA,17198,1
1,,2025 UFA,16419,1
1,,2025 UFA,16590,1
1,,2025 UFA,16888,1
1,,2025 UFA,14212,1
1,,2025 UFA,16726,1
1,,2025 UFA,10697,1
1,,2025 UFA,15173,1
1,,2025 UFA,17324,1
1,,2025 UFA,14923,1
1,,2025 UFA,14827,1
1,,2025 UFA,15926,1
1,,2025 UFA,16358,1
1,,2025 UFA,15440,1
1,,2025 UFA,16817,1
1,,2025 UFA,14533,1
1,,2025 UFA,14817,1
1,,2025 UFA,17427,1
1,,2025 UFA,17085,1
1,,2025 UFA,13316,1
1,,2025 UFA,16781,1
1,,2025 UFA,10413,1
1,,2025 UFA,15946,1
1,,2025 UFA,15403,1
1,,2025 UFA,15814,1
1,,2025 UFA,14963,1
1,,2025 UFA,13678,1
1,,2025 UFA,15934,1
1,,2025 UFA,16472,1
1,,2025 UFA,11647,1
1,,2025 UFA,12652,1
1,,2025 UFA,13199,1
1,,2025 UFA,16519,1
1,,2025 UFA,13953,1
1,,2025 UFA,17393,1
1,,2025 UFA,16658,1
1,,2025 UFA,15977,1
1,,2025 UFA,16320,1
1,,2025 UFA,12231,1
1,,2025 UFA,15699,1
1,,2025 UFA,16158,1
1,,2025 UFA,14207,1
1,,2025 UFA,17357,1
1,,2025 UFA,16624,1
1,,2025 UFA,15110,1
1,,2025 UFA,14161,1
1,,2025 UFA,16923,1
1,,2025 UFA,15824,1
1,,2025 UFA,16858,1
1,,2025 UFA,17242,1
1,,2025 UFA,13260,1
1,,2025 UFA,16327,1
1,,2025 UFA,15289,1
1,,2025 UFA,15492,1
1,,2025 UFA,13427,1
1,,2025 UFA,15010,1
1,,2025 UFA,15841,1
1,,2025 UFA,17202,1
1,,2025 UFA,16120,1
1,,2025 UFA,15242,1
1,,2025 UFA,14870,1
1,,2025 UFA,16589,1
1,,2025 UFA,12645,1
1,,2025 UFA,16949,1
1,,2025 UFA,15332,1
1,,2025 UFA,16361,1
1,,2025 UFA,16664,1
1,,2025 UFA,13115,1
1,,2025 UFA,17327,1
1,,2025 UFA,15379,1
1,,2025 UFA,10976,1
1,,2025 UFA,15359,1
1,,2025 UFA,15458,1
1,,2025 UFA,16160,1
1,,2025 UFA,13965,1
1,,2025 UFA,15803,1
1,,2025 UFA,15995,1
1,,2025 UFA,17408,1
1,,2025 UFA,13669,1
1,,2025 UFA,15376,1
1,,2025 UFA,13930,1
1,,2025 UFA,15893,1
1,,2025 UFA,14675,1
1,,2025 UFA,17296,1
1,,2025 UFA,14925,1
1,,2025 UFA,17308,1
1,,2025 UFA,16961,1
1,,2025 UFA,16743,1
1,,2025 UFA,11807,1
1,,2025 UFA,12317,1
1,,2025 UFA,16678,1
1,,2025 UFA,13793,1
1,,2025 UFA,16356,1
1,,2025 UFA,16386,1
1,,2025 UFA,11723,1
1,,2025 UFA,16527,1
1,,2025 UFA,17332,1
1,,2025 UFA,12680,1
1,,2025 UFA,16176,1
1,,2025 UFA,14810,1
1,,2025 UFA,17347,1
1,,2025 UFA,12762,1
1,,2025 UFA,16003,1
1,,2025 UFA,14967,1
1,,2025 UFA,15996,1
1,,2025 UFA,16447,1
1,,2025 UFA,16821,1
1,,2025 UFA,15668,1
1,,2025 UFA,13306,1
1,,2025 UFA,17180,1
1,,2025 UFA,13258,1
1,,2025 UFA,16621,1
1,,2025 UFA,17353,1
1,,2025 UFA,14948,1
1,,2025 UFA,13416,1
1,,2025 UFA,13747,1
1,,2025 UFA,16954,1
1,,2025 UFA,14950,1
1,,2025 UFA,13711,1
1,,2025 UFA,15285,1
1,,2025 UFA,17162,1
1,,2025 UFA,15443,1
1,,2025 UFA,16304,1
1,,2025 UFA,12744,1
1,,2025 UFA,15042,1
1,,2025 UFA,14971,1
1,,2025 UFA,16864,1
1,,2025 UFA,16760,1
1,,2025 UFA,15900,1
1,,2025 UFA,16792,1
1,,2025 UFA,17392,1
1,,2025 UFA,13211,1
1,,2025 UFA,17192,1
1,,2025 UFA,14992,1
1,,2025 UFA,16803,1
1,,2025 UFA,13113,1
1,,2025 UFA,13776,1
1,,2025 UFA,16774,1
1,,2025 UFA,14269,1
1,,2025 UFA,16893,1
1,,2025 UFA,16446,1
1,,2025 UFA,16766,1
1,,2025 UFA,17354,1
1,,2025 UFA,17011,1
1,,2025 UFA,17088,1
1,,2025 UFA,15347,1
1,,2025 UFA,16634,1
1,,2025 UFA,16052,1
1,,2025 UFA,14549,1
1,,2025 UFA,15151,1
1,,2025 UFA,17089,1
1,,2025 UFA,12610,1
1,,2025 UFA,17177,1
1,,2025 UFA,15109,1
1,,2025 UFA,17232,1
1,,2025 UFA,17401,1
1,,2025 UFA,16839,1
1,,2025 UFA,16516,1
1,,2025 UFA,16871,1
1,,2025 UFA,16452,1
1,,2025 UFA,15589,1
1,,2025 UFA,16822,1
1,,2025 UFA,13762,1
1,,2025 UFA,13598,1
1,,2025 UFA,17084,1
1,,2025 UFA,15714,1
1,,2025 UFA,13760,1
1,,2025 UFA,16940,1
1,,2025 UFA,17404,1
1,,2025 UFA,16633,1
1,,2025 UFA,16312,1
1,,2025 UFA,15563,1
1,,2025 UFA,16648,1
1,,2025 UFA,16811,1
1,,2025 UFA,15528,1
1,,2025 UFA,15454,1
1,,2025 UFA,15585,1
1,,2025 UFA,16860,1
1,,2025 UFA,15886,1
1,,2025 UFA,12979,1
1,,2025 UFA,16895,1
1,,2025 UFA,17386,1
1,,2025 UFA,16630,1
1,,2025 UFA,13139,1
1,,2025 UFA,16793,1
1,,2025 UFA,15559,1
1,,2025 UFA,15885,1
1,,2025 UFA,17359,1
1,,2025 UFA,17396,1
1,,2025 UFA,13253,1
1,,2025 UFA,17273,1
1,,2025 UFA,13154,1
1,,2025 UFA,17164,1
1,,2025 UFA,15857,1
1,,2025 UFA,15286,1
1,,2025 UFA,14076,1
1,,2025 UFA,16375,1
1,,2025 UFA,16367,1
1,,2025 UFA,13652,1
1,,2025 UFA,14017,1
1,,2025 UFA,16625,1
1,,2025 UFA,15422,1
1,,2025 UFA,15239,1
1,,2025 UFA,12608,1
1,,2025 UFA,16967,1
1,,2025 UFA,14267,1
1,,2025 UFA,15816,1
1,,2025 UFA,16762,1
1,,2025 UFA,17366,1
1,,2025 UFA,13296,1
1,,2025 UFA,14227,1
1,,2025 UFA,13266,1
1,,2025 UFA,14984,1
1,,2025 UFA,17250,1
1,,2025 UFA,15035,1
1,,2025 UFA,15906,1
1,,2025 UFA,14947,1
1,,2025 UFA,16913,1
1,,2025 UFA,15865,1
1,,2025 UFA,15840,1
1,,2025 UFA,14379,1
1,,2025 UFA,15792,1
1,,2025 UFA,11228,1
1,,2025 UFA,13846,1
1,,2025 UFA,17338,1
1,,2025 UFA,15894,1
1,,2025 UFA,16099,1
1,,2025 UFA,12760,1
1,,2025 UFA,13212,1
1,,2025 UFA,15626,1
1,,2025 UFA,17382,1
1,,2025 UFA,14426,1
1,,2025 UFA,16523,1
1,,2025 UFA,16010,1
1,,2025 UFA,14220,1
1,,2025 UFA,14198,1
1,,2025 UFA,16898,1
1,,2025 UFA,17271,1
1,,2025 UFA,15955,1
1,,2025 UFA,15339,1
1,,2025 UFA,13754,1
1,,2025 UFA,15882,1
1,,2025 UFA,16273,1
1,,2025 UFA,16297,1
1,,2025 UFA,15941,1
1,,2025 UFA,17285,1
1,,2025 UFA,15696,1
1,,2025 UFA,10868,1
1,,2025 UFA,15604,1
