year,draft_team,name,position,id,team,stats_global_id,draft_year,twitter_username,stats_id,cbs_id,fleaflicker_id,status,jersey,college,weight,rotowire_id,sportsdata_id,height,rotoworld_id,draft_round,espn_id,birthdate,nfl_id,draft_pick
2019,ATL,"Neal, Keanu",S,12736,ATL,748618,2016,Keanu_Neal,29251,2079762,,,31,Florida,211,11143,cc9c2006-e72b-4073-afcc-69c187cb28b7,72,11337,1,3054962,806734800,,17
2019,CIN,"Jackson, William",CB,12737,CIN,652244,2016,,29258,1892521,,,3,Houston,196,11067,c967809a-7c88-447d-9d9f-6aebfc8370f7,72,11361,1,3061106,720162000,,24
2019,PIT,"Burns, Artie",CB,12738,PIT,739796,2016,_audi8,29259,2071570,,,23,Miami (FL),187,10928,f40995fc-bd95-41f1-b9ef-4ab938c3aafa,72,11377,1,3051921,799304400,,25
2019,GBP,"Clark, Kenny",DT,12739,GBP,744698,2016,,29261,2079670,,,97,UCLA,314,10973,d848e4e6-ff3e-421c-9bd3-c2f62a16efd4,75,11286,1,3122752,812782800,,27
2019,CAR,"Butler, Vernon",DT,12740,CAR,693059,2016,,29264,1999382,,,96,Louisiana Tech,325,10931,73e84e89-4bd3-480e-b862-68502c8c295a,76,11275,1,2971883,771570000,,30
2019,KCC,"Jones, Chris",DT,12741,KCC,741878,2016,,29271,2082752,,,95,Mississippi State,310,11074,ef7b5ce8-a929-46be-b9f3-328752c6d125,78,11221,2,3044859,773211600,,6
2019,MIA,"Howard, Xavien",CB,12742,MIA,695379,2016,Iamxavienhoward,29272,2001257,,,37,Baylor,203,11061,e6bcb4f1-c2c8-4dd9-b826-af01182875f2,73,11338,2,2978935,741762000,,7
2019,BAL,"Correa, Kamalei",LB,12743,TEN,728817,2016,,29276,2061725,,,40,Boise State,241,10982,08c01429-e747-48f1-b38c-8e712fa53c8e,75,11366,2,3042874,767422800,,11
2019,FA,"Ward, Jihad",DT,12744,BAL,830687,2016,JIHADWARD17,29278,2136528,,,53,Illinois,285,10891,852b00dd-fd1c-4edb-809d-912a6472cd07,77,11330,2,3115914,768632400,,13
2019,ATL,"Jones, Deion",LB,12745,ATL,651019,2016,debo,29285,1984265,,,45,LSU,222,11080,a2a587d3-2971-41f5-a5d4-828d9cf1494e,73,11372,2,2976545,783925200,,21
2019,WAS,"Cravens, Su'a",S,12746,FA,727851,2016,Sua_Cravens,29286,2061070,,,21,USC,224,10985,6aa53b87-fcbf-4edb-b61a-460580f93e5d,73,11208,2,3043215,805093200,,22
2019,IND,"Green, T.J.",S,12747,CAR,733745,2016,BossGreen256,29291,2060408,,,39,Clemson,215,11045,486c2ff3-5e42-4bad-9849-2084ad0af423,75,11368,2,3045128,795243600,,26
2019,PIT,"Davis, Sean",S,12748,PIT,695776,2016,,29292,2001579,,,33,Maryland,202,11018,dfb0b126-9c75-41d3-9371-04065db7506a,73,11374,2,2976210,751352400,,27
2019,NEP,"Jones, Cyrus",CB,12749,DEN,694594,2016,,29294,2000909,,,27,Alabama,200,11075,342fe758-e8d0-4baf-af71-1fa568197837,70,11413,2,2979849,754549200,,29
2019,CAR,"Bradberry, James",CB,12750,CAR,608343,2016,Brad_B21,29296,1886795,,,24,Samford,210,10916,0db6df51-945b-4123-a790-0ba9d0473415,73,11415,2,2572841,744440400,,31
2019,DEN,"Gotsis, Adam",DE,12751,DEN,691549,2016,gotsis96,29297,1998206,,,97,Georgia Tech,287,11044,56c81bc7-72ac-4356-a737-b8010f931b56,76,11416,2,2971498,717224400,,32
2019,TEN,"Byard, Kevin",S,12752,TEN,591707,2016,KB31_Era,29298,1833003,,,31,Middle Tennessee State,218,11218,c909532a-693e-4e8f-b853-fbf41037c100,71,11397,3,2574056,745563600,,1
2019,CLE,"Nassib, Carl",DE,12753,TBB,638342,2016,CarlNassib,29299,1983812,,,94,Penn State,275,11142,ed2317f2-1cc5-4a84-a46e-7423a9a1c730,79,11313,3,2614825,734590800,,2
2019,DAL,"Collins, Maliek",DT,12754,DAL,728276,2016,SavageSevv,29301,2060621,,,96,Nebraska,310,10976,54f13aa1-4a2f-46a3-99ef-743c1d3ee234,74,11390,3,3040471,797317200,,4
2019,SFO,"Redmond, Will",CB,12755,GBP,686835,2016,,29302,1995792,,,25,Mississippi State,186,11117,c7fccdf9-dd52-4483-862b-d58a94560135,71,11394,3,2971364,757054800,,5
2019,JAC,"Ngakoue, Yannick",DE,12756,JAC,745806,2016,YannGetSacks91,29303,2078920,,,55,Maryland,250,11146,41524c86-8ab6-42e9-871b-a00e29cd2705,75,11396,3,3053044,796626000,,6
2019,BAL,"Kaufusi, Bronson",LB,12757,NYJ,695300,2016,,29304,2001280,,,91,BYU,275,11087,dac819b2-245f-4845-a73e-b6f92fbe3abb,78,11381,3,,678776400,,7
2019,CHI,"Bullard, Jonathan",DE,12758,ARI,694609,2016,JBullard90,29306,2000846,,,58,Florida,290,10926,ccfcbd2c-6e35-49b9-b131-ba2143665260,75,11274,3,2980097,751266000,,9
2019,KCC,"Russell, KeiVarae",CB,12759,FA,697481,2016,Keivarae1,29308,2005664,,,20,Notre Dame,196,11166,771d19bc-f5e2-4a25-8553-4ad3c341c1c9,71,11398,3,2980150,751006800,,11
2019,CAR,"Worley, Daryl",CB,12760,OAK,739699,2016,,29311,2066935,,,29,West Virginia,205,10941,cbce4c7c-b22f-48de-b653-cdc19f9a6320,73,11417,3,3042436,793429200,,14
2019,BUF,"Washington, Adolphus",DT,12761,FA,653872,2016,awashington_92,29314,1983803,,,53,Ohio State,295,10892,af24c36b-adfe-49e5-82a8-67f9ea7264ab,76,11419,3,2976317,722581200,,17
2019,CIN,"Vigil, Nick",LB,12762,CIN,693291,2016,,29321,1999597,,,41,Utah State,239,10948,c44b31cd-0480-4aa0-b500-12e9ba0765ac,74,11420,3,2971816,745822800,,24
2019,GBP,"Fackrell, Kyler",LB,12763,GBP,602481,2016,,29322,1850983,,,52,Utah State,245,11030,d073c3c0-b9b0-4382-84d0-5de88a427ad6,77,11380,3,2574229,691045200,,25
2019,PIT,"Hargrave, Javon",DT,12764,PIT,699449,2016,Jay_MostWanted,29323,2007634,,,98,South Carolina State,305,11051,3f8e4972-2361-4939-b5e3-c5f6c63b9f68,74,11388,3,2983055,729061200,,26
2019,ARI,"Williams, Brandon",CB,12765,ARI,653767,2016,,29326,1984362,,,26,Texas A&M,200,10901,cdb10720-0d41-4cb6-9fb8-c00713754a1e,72,11421,3,2972286,716014800,,30
2019,NEP,"Valentine, Vincent",DT,12766,FA,651875,2016,TheRealVRVJ,29330,1983691,,,96,Nebraska,331,10950,89781fd0-0817-4de8-ac16-c9cf095b333e,75,11423,3,2974333,761979600,,33
2019,DEN,"Simmons, Justin",S,12767,DEN,691479,2016,jsimms1119,29332,1998297,,,31,Boston College,215,11174,2df474e5-7117-4650-8d53-34b3fd0f1bbb,74,11389,3,2969860,753685200,,36
2019,CLE,"Schobert, Joe",LB,12768,CLE,695273,2016,TheSchoGoesOn53,29333,2001175,,,93,Wisconsin,245,10968,82a70525-35cd-4389-a5d1-3b0f11f05a28,73,11425,4,2977819,752562000,,1
2019,BAL,"Young, Tavon",CB,12770,BAL,692390,2016,Tyoung_NL,29338,1998940,,,25,Temple,185,10889,1880777d-9908-4a32-a492-264b4fec967d,69,11426,4,2976244,763621200,,6
2019,JAC,"Day, Sheldon",DT,12771,SFO,654869,2016,SheldonDay_91,29337,1984615,,,98,Notre Dame,294,11019,82fcb439-d5da-4f6b-a68c-17778fe19ce4,73,11288,4,2976194,773038800,,5
2019,KCC,"Murray, Eric",S,12772,CLE,651636,2016,,29340,1983762,,,29,Minnesota,199,11141,16e4ffec-959d-4210-8702-36c0bf20dda5,71,11427,4,2970716,757918800,,8
2019,BAL,"Moore, Chris",WR,12773,BAL,606551,2016,,29341,1871375,,,19,Cincinnati,200,10994,0b504d67-639b-4ba8-979a-498a3086257b,73,11429,4,2576581,740206800,,9
2019,NYG,"Goodson, B.J.",LB,12774,GBP,602095,2016,B_Good_Son,29343,1850728,,,93,Clemson,246,11043,981cfb99-ff6f-452e-806c-116f56a484a5,73,11408,4,2576489,738651600,,11
2019,TBB,"Smith, Ryan",CB,12775,TBB,608595,2016,,29342,1888277,,,23,North Carolina Central,189,11178,479b4819-3377-4255-9156-c1ce82cbf1d4,71,11399,4,2574666,747378000,,10
2019,DET,"Killebrew, Miles",S,12776,DET,613316,2016,MilesKillebrew,29345,1906454,,,28,Southern Utah,222,11091,4419b655-867f-436b-8233-6d45f4dfef77,74,11402,4,2575164,737010000,,13
2019,CLE,"Louis, Ricardo",WR,12777,MIA,693980,2016,GuttaManRick,29348,2000104,,,80,Auburn,215,11000,b3cac48b-ecf9-4bf9-963f-a10aeca6a350,74,11432,4,2971023,764398800,,16
2019,CHI,"Kwiatkoski, Nick",LB,12778,CHI,607006,2016,nkwiatkoski27,29347,1877196,,,53,West Virginia,242,11098,6e16ec27-2cd9-49b6-848a-df17d654683d,74,11431,4,2581818,738392400,,15
2019,ATL,"Campbell, De'Vondre",LB,12779,ATL,728234,2016,Came_Along_Way,29349,2060733,,,59,Minnesota,232,10935,25a643a9-3b59-4739-8430-2713a818fb69,76,11433,4,3040180,741502800,,17
2019,IND,"Ridgeway, Hassan",DT,12780,PHI,691353,2016,r1dge8,29350,1996836,,,91,Texas,305,11160,a72ab12a-751b-4a0d-9f9d-a44d2510ac23,75,11383,4,,783752400,,18
2019,NYJ,"Burris, Juston",CB,12781,CLE,600749,2016,JdotBurris32,29352,1850800,,,31,North Carolina State,212,10929,5f3a60b9-64ac-41f0-877b-cfd2cdfe23c9,72,11434,4,2577740,744440400,,20
2019,NOS,"Onyemata, David",DT,12782,NOS,914915,2016,ACES_E,29354,2235404,,,90,Manitoba,310,11219,08d27d1a-e039-4ccc-9ba7-65a22f6002fd,76,11435,4,4002046,721630800,,22
2019,CHI,"Bush, Deon",S,12783,CHI,691572,2016,deonbushlive2,29358,1998305,,,26,Miami (FL),200,10930,abb612d4-f5b9-4644-b9ed-f13fa0da7e98,72,11436,4,2969944,745304400,,26
2019,IND,"Morrison, Antonio",LB,12784,FA,656002,2016,,29359,1984170,,,44,Florida,241,11220,beeb2f7d-e318-478a-956e-7419aae66bd7,73,11437,4,2971051,786690000,,27
2019,KCC,"Robinson, Demarcus",WR,12785,KCC,727279,2016,,29360,2061095,,,5,Florida,202,11163,46b16198-116f-4913-85db-2bc21462bd66,73,11438,4,3043116,780123600,,28
2019,CHI,"Hall, Deiondre'",S,12786,TBB,698448,2016,Dhall_Island1,29361,2007162,,,36,Northern Iowa,206,11050,27a541bc-47b6-4185-aa3d-6cb194666dbe,74,11335,4,2986767,770360400,,29
2019,CLE,"Kindred, Derrick",S,12787,SFO,691322,2016,ddkjr26,29363,1996855,,,30,TCU,208,11093,822e1946-3df1-4a25-b967-291a0c435cf5,70,11441,4,2971550,755931600,,31
2019,GBP,"Martinez, Blake",LB,12788,GBP,691005,2016,Big__Blake50,29365,1996541,,,40,Stanford,237,11127,0392b852-2783-4ce4-ad39-dc8661a5be3d,74,11442,4,2978273,758091600,,33
2019,BAL,"Henry, Willie",DE,12789,SFO,696132,2016,WE_69,29366,2001882,,,69,Michigan,291,11056,389438be-4bd0-4842-9021-b614289b8d98,75,11443,4,,764139600,,34
2019,SFO,"Robinson, Rashard",CB,12790,FA,727758,2016,SHAD_JUSTDOIT2,29367,2061251,,,30,LSU,177,11164,f8c2e532-8de2-4c8b-85bf-ed2e24c3b273,74,11324,4,3042718,806475600,,35
2019,GBP,"Lowry, Dean",DE,12791,GBP,691837,2016,DeanLowry94,29371,1998499,,,94,Northwestern,296,11119,0df44cfb-8dab-4fc1-8556-108505a4b428,78,11411,4,2974348,771138000,,39
2019,CLE,"DeValve, Seth",TE,12792,JAC,623676,2016,,29372,1984760,,,87,Princeton,245,11221,a2451bf7-83dd-496c-b527-c14d8d518598,75,11444,4,2566659,728283600,,40
2019,SFO,"Blair, Ronald",DE,12794,SFO,597485,2016,superblair,29376,1840610,,,98,Appalachian State,270,10908,e8fa43ed-ae19-4603-b69c-a555664bd368,76,11412,5,2567711,727592400,,3
2019,BAL,"Judon, Matt",LB,12795,BAL,913011,2016,man_dammn,29380,2217545,,,8,Grand Valley State,265,11083,99d79bb9-45aa-4c64-99aa-a92ba2c278af,75,11448,5,3961466,713854800,,7
2019,SEA,"Jefferson, Quinton",DT,12796,SEA,605443,2016,,29381,1860773,,,71,Maryland,291,11069,c187d2b3-5d96-4035-a166-db6689b463bf,76,11449,5,2577078,733554000,,8
2019,WAS,"Ioannidis, Matt",DE,12797,WAS,692375,2016,,29386,,,,99,Temple,310,11063,0777efdd-14bf-4561-bbb4-20f926fe115c,75,11450,5,2976263,758264400,,13
2019,TEN,"Sims, LeShaun",CB,12799,TEN,613344,2016,LeshaunSims,29391,1906463,,,38,Southern Utah,203,11175,44d917f8-d9e4-4b12-a107-0330156a92dd,72,11453,5,2575171,748328400,,20
2019,GBP,"Davis, Trevor",WR,12800,MIA,615494,2016,Trevor9Davis,29397,1906334,,,11,California,188,11014,bc175901-4a1f-4132-abb4-e49cc7d35e12,73,11456,5,2573343,741762000,,26
2019,KCC,"Hill, Tyreek",WR,12801,KCC,823156,2016,cheetah,29399,2131163,,,10,West Alabama,191,11222,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,70,11458,5,3116406,762498000,,28
2019,HOU,"Reader, D.J.",DT,12802,HOU,653110,2016,Djread98,29400,1983526,,,98,Clemson,330,11114,42bb4895-bdfb-40e2-8119-f5b06611bf1b,75,11459,5,2977670,773038800,,29
2019,ARI,"Christian, Marqui",S,12803,LAR,911319,2016,,29401,2235506,,,23,Midwestern State,207,11223,b6fa8c3c-c729-4178-8e9c-c7e784a872c1,71,11460,5,3960454,783234000,,30
2019,DET,"Williams, Antwione",LB,12804,FA,605913,2016,twanyouafool,29403,1865774,,,49,Georgia Southern,250,11263,d65013f2-51b0-45a6-8f26-608574abeee2,75,11461,5,2567868,738392400,,32
2019,FA,"Brown, Jatavis",LB,12805,LAC,693795,2016,JB_five7,29409,1999816,,,57,Akron,221,11225,5a0c79a3-fd9e-4914-b3e1-27aae59d86fe,71,11465,5,2971929,761547600,,38
2019,DEN,"Janovich, Andy",RB,12806,DEN,651653,2016,AndyJanovich,29410,1983674,,,31,Nebraska,238,11068,2c35ed5f-7317-4776-8ee7-0438e0286508,73,11466,6,2974317,738133200,,1
2019,FA,"Hemingway, Temarrick",TE,12807,CAR,608714,2016,Baller4LifeTH,29411,1888046,,,46,South Carolina State,245,11009,02fc59d0-8a66-431f-97fc-21fdc096eb14,77,11467,6,2580330,744008400,,2
2019,SDC,"Kaser, Drew",PN,12808,FA,593591,2016,drewkaser,29413,,,,,Texas A&M,206,11085,45f4b9ae-f1be-454b-bff7-8f808e6f0268,74,11469,6,2578698,729406800,,4
2019,TBB,"Bond, Devante",LB,12812,CHI,820702,2016,,29417,2131124,,,51,Oklahoma,236,10912,bd6ca667-99e9-42ea-9be7-a680945eece9,73,11473,6,3116368,741675600,,8
2019,CHI,"Houston-Carson, DeAndre",S,12813,CHI,594725,2016,,29419,1825507,,,30,William & Mary,203,11060,43ccb78e-353d-4d0b-ac51-4103415a568c,73,11404,6,2566034,734677200,,10
2019,MIA,"Grant, Jakeem",WR,12814,MIA,605325,2016,_TheDreamIsHere,29420,1860924,,,9,Texas Tech,170,10990,5de11f0b-8da9-42ba-9a93-db7f0a58543b,66,11475,6,2577641,720421200,,11
2019,WAS,"Sudfeld, Nate",QB,12815,PHI,696112,2016,NateSudfeld,29421,2001862,,,8,Indiana,230,11187,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,78,11476,6,2979501,749970000,,12
2019,MIN,"Morgan, David",TE,12816,MIN,612030,2016,DMORG_82,29422,1907784,,,89,UTSA,265,11139,4bff1c89-f4d1-4699-8c85-69bbbbaec5a2,76,11477,6,2580052,737787600,,13
2019,DAL,"Brown, Anthony",CB,12817,DAL,692216,2016,,29423,1998943,,,35,Purdue,192,10921,6445ca00-93b4-46d8-8ac6-451ae70a75f5,71,11478,6,2977756,755931600,,14
2019,DET,"Rudock, Jake",QB,12819,MIA,611341,2016,,29425,1893078,,,5,Michigan,212,11228,bfd0c6e3-dc98-4280-bd6a-f82902c0f46b,75,11480,6,2582424,727592400,,16
2019,PHI,"Countess, Blake",S,12821,NYJ,606081,2016,TheeCount2,29430,1868370,,,39,Auburn,191,11231,e1754596-4764-4686-8359-dc53fdabbd1d,70,11484,6,2576229,744786000,,21
2019,TBB,"Vitale, Dan",RB,12822,GBP,691856,2016,,29431,1998516,,,45,Northwestern,239,10947,c9a7ce89-90f7-4061-b9ac-dfd4e6c3cedf,74,11485,6,2974365,751611600,,22
2019,FA,"Watt, Derek",RB,12823,LAC,606530,2016,DerekWatt34,29432,1871361,,,44,Wisconsin,234,11232,7a3d664b-e4d7-48e8-899d-5f7db6ecc4e4,74,11486,6,2576450,721112400,,23
2019,CIN,"Core, Cody",WR,12824,NYG,694662,2016,Cody16Core,29433,2000925,,,17,Ole Miss,205,10981,fa6b16fe-d3cd-4296-a0e6-03ad13d27a57,75,11487,6,2980378,766558800,,24
2019,MIA,"Lucas, Jordan",S,12826,KCC,697682,2016,,29438,2006432,,,21,Penn State,190,11120,978eb5b8-9ae9-473e-a1ef-1ad2bd1b7ae5,73,11490,6,,744267600,,29
2019,ARI,"Miller, Harlan",S,12827,FA,697963,2016,poppaC01,29439,2006767,,,48,Southeastern Louisiana,182,11136,a0b23166-6964-4d52-a7b4-9705b61a7e56,72,11342,6,2974631,772088400,,30
2019,NEP,"Grugier-Hill, Kamu",LB,12828,PHI,691101,2016,,29442,1996605,,,54,Eastern Illinois,226,11233,bcbbd7af-5a61-41f2-bae6-1e034755e7ef,74,11492,6,3050851,769064400,,33
2019,BAL,"Canady, Maurice",CB,12829,NYJ,693989,2016,MauriceCanady26,29443,2000050,,,31,Virginia,193,10936,32884cc4-ff90-42d0-b02b-f9a7df6ce6fb,73,11493,6,2979655,769928400,,34
2019,DAL,"Frazier, Kavon",S,12830,DAL,694105,2016,Kay_BlackSimba,29446,2000164,,,35,Central Michigan,223,11036,a6493c08-f70e-4aef-ab07-914625b9c047,72,11496,6,2972505,776581200,,37
2019,NEP,"Roberts, Elandon",LB,12831,NEP,699707,2016,Roberts_52,29448,2007872,,,52,Houston,235,11234,f6d7cf0f-72d2-473f-a44b-4a253587ca0f,71,11498,6,2987743,766990800,,39
2019,DAL,"Jackson, Darius",RB,12832,IND,694135,2016,Djackson_6,29450,2000193,,,26,Eastern Michigan,230,11190,b6ec1773-309e-422c-b82c-b55a557031d6,72,11500,6,2980197,754722000,,41
2019,CLE,"Gathers, Rico",TE,12833,FA,696197,2016,kinggatz2,29451,2235884,,,82,Baylor,281,11236,ec2db5f2-ffec-4ece-9ca9-7a860c4880b6,78,11501,6,2990959,757918800,,42
2019,BUF,"Seymour, Kevon",CB,12834,FA,691066,2016,KevonSeymour,29452,1996519,,,29,USC,185,11170,e431a42b-5abe-49de-9c8c-f143f393591c,72,11502,6,2971603,754635600,,43
2019,DEN,"Parks, Will",S,12835,DEN,651104,2016,PhillyWill11,29453,1984088,,,39,Arizona,200,11237,8a214c9b-8c31-48d0-a83a-039ec6ddbd9d,72,11504,6,2971248,775458000,,44
2019,TEN,"Wallace, Aaron",LB,12837,FA,590430,2016,,29456,1824726,,,50,UCLA,242,11239,e02ce2d7-5bcc-40f2-a35c-3e80e6f7b695,74,11506,7,2577203,742107600,,1
2019,JAC,"Woodard, Jonathan",DE,12840,BUF,601654,2016,Woodro_96,29460,2009443,,,76,Central Arkansas,271,11241,e93e7aee-b38f-43d1-ab96-6eeb7c6f1392,77,11510,7,2567970,748414800,,5
2019,MIN,"Weatherly, Stephen",DE,12841,MIN,690824,2016,TDHAthlete,29461,1996374,,,91,Vanderbilt,265,10894,6ef5045f-9215-4354-a1af-3f86e4c4a03d,77,11511,7,2972362,764053200,,6
2019,DEN,"Dixon, Riley",PN,12842,NYG,608398,2016,RileyTDixon92,29462,1886737,,,92,Syracuse,221,11022,f45835c5-aa9e-4e32-b545-20d1e322fe8f,76,11513,7,2577619,746168400,,7
2019,NYJ,"Edwards, Lachlan",PN,12844,NYJ,751951,2016,Lach_Edwards49,29469,,,,4,Sam Houston State,209,11027,d57ef862-8cb9-4f27-a294-f86eb26b6cce,76,11517,7,3061740,704350800,,14
2019,DET,"Washington, Dwayne",RB,12845,NOS,714230,2016,UWdwayne12,29470,2061078,,,39,Washington,223,10737,30ff46bc-a039-4af7-9050-81af98901a3e,73,11518,7,3002265,767163600,,15
2019,CIN,"Fejedelem, Clayton",S,12850,CIN,728192,2016,ClayFejedelem,29479,2060685,,,42,Illinois,205,11244,94001c44-9eea-4d2b-a766-079ddcb2e8b0,72,11523,7,3042455,738997200,,24
2019,PIT,"Matakevich, Tyler",LB,12851,PIT,651785,2016,44_Matakevich,29480,1983609,,,44,Temple,235,11129,b217c699-2eb4-4c60-9d7f-2df8e4232009,73,11400,7,2976249,725000400,,25
2019,PHI,"Walker, Joe",LB,12854,ARI,727847,2016,,29485,2061059,,,59,Oregon,236,11247,897fc741-34bd-4f34-a1ed-125d56805b70,74,11528,7,3043184,724050000,,30
2019,TEN,"Reed, Kalan",CB,12856,SEA,693428,2016,kalan_reed11,29487,1999692,,,39,Southern Miss,199,11248,3ade957d-5c6f-4f8d-8d56-fdaae1753aa2,71,11530,7,2972090,757141200,,32
2019,OAK,"Washington, DeAndre",RB,12857,OAK,605335,2016,dwa5hington,29377,1860934,,,33,Texas Tech,210,10893,c7b7d27f-97c3-4c12-95c4-36205175c959,68,11446,5,2577654,730357200,,4
2019,FA,"Anderson, Stephen",TE,12859,LAC,607660,2016,,29789,1880821,,,40,California,230,10885,5cb0bf9c-03b4-4201-97c5-a59c6db50841,75,11556,,2576854,728370000,,
2019,FA,"Fairbairn, Ka'imi",PK,12860,HOU,691032,2016,,29792,1996562,,,15,UCLA,183,11031,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,72,11602,,2971573,759819600,,
2019,FA,"Marshall, Byron",RB,12864,FA,689726,2016,,29680,1996165,,,34,Oregon,215,11125,5274fac8-fa34-46fa-ac4d-7b58bb84999f,69,11561,,2971289,761115600,,
2019,FA,"Wilds, Brandon",RB,12867,FA,604939,2016,,29661,1852875,,,35,South Carolina,220,10898,abeef681-4be7-4ff3-9076-c72ec5a1b2e4,72,11682,,2577692,743317200,,
2019,FA,"Braunecker, Ben",TE,12868,CHI,679453,2016,,29913,1994904,,,82,Harvard,252,10917,d76c8e95-7c6e-4def-9fd9-d813df18b3b8,76,11587,,2969241,760597200,,
2019,FA,"Foster, D.J.",RB,12871,ARI,652764,2016,,29872,1984096,,,37,Arizona State,205,11004,39d12962-65a4-4107-8924-56f48fce31ef,72,11565,,2978124,753944400,,
2019,FA,"Jones, Andy",WR,12873,MIA,704246,2016,,29893,2011037,,,17,Jacksonville,217,11269,c57b1184-e381-40cc-b603-f703e10d3fad,73,11946,,2982761,772779600,,
2019,FA,"Valles, Hakeem",TE,12874,FA,690561,2016,,29587,1996227,,,,Monmouth,250,11300,32d18129-6c6c-4401-9695-8661ab84b288,75,11740,,2567213,722494800,,
2019,FA,"Sharp, Hunter",WR,12884,FA,834672,2016,,29682,2139452,,,15,Utah State,198,11016,77c7d2cf-2cbf-4901-8a42-863720980754,71,11534,,3125354,767250000,,
2019,FA,"Kelley, Rob",RB,12887,FA,602831,2016,,29694,1851315,,,37,Tulane,229,11265,6a65641c-5ee2-44e3-8a75-7f98887b40ae,72,11834,,,718088400,,
2019,FA,"Zimmer, Justin",DT,12888,CLE,756607,2016,,29559,2235504,,,61,Ferris State,292,11327,f125395e-820f-40d7-9775-ac101292719d,75,11578,,,719816400,,
2019,FA,"Jones, Tevin",WR,12890,DAL,614302,2016,,29795,1906376,,,14,Memphis,225,11467,44d9bb75-f947-406c-b847-6b11684a07c1,74,11900,,,725346000,,
2019,FA,"Travis, Ross",TE,12898,NYJ,602069,2015,,29208,2195596,,,43,Penn State,248,10837,75dfd9cc-5419-49e1-bade-0632d03ca4b4,78,11245,,,726555600,,
2019,FA,"Wick, Cole",TE,12899,NOS,704749,2016,,29783,2081600,,,85,Incarnate Word,257,11347,32d58cfa-ffa6-46a1-bd3a-09b6ccca2370,78,11896,,,754635600,,
2019,FA,"McCaffrey, Max",WR,12900,FA,691495,2016,,29961,2237234,,,14,Duke,200,11207,a02175de-7356-40c9-a14f-f90de29830d7,74,12007,,,769150800,,
2019,FA,"Wilson, Jarrod",S,12906,JAC,651969,2016,,29514,1983737,,,39,Michigan,210,11483,0a4980fc-0ffc-45b4-a2a9-f9d38334618f,74,11680,,,760770000,,
2019,FA,"Rose, Nick",PK,12907,FA,691355,2016,,29659,1996838,,,6,Texas,200,11434,,74,11809,,,768114000,,
2019,FA,"Brown, Mack",RB,12908,FA,557180,2016,,29085,2175090,,,34,Florida,213,10568,7dc5af64-ae1d-4915-8af9-a4f5fb601710,71,11084,,,685688400,,
2019,FA,"Harris, Erik",S,12910,OAK,737186,2015,,29224,2219916,,,35,California (PA),225,10858,3cd103cf-cc2e-458e-94bc-a7a7ce1632c0,74,11264,,,639032400,,
2019,FA,"Richard, Jalen",RB,12912,OAK,693429,2016,,30000,2237795,,,30,Southern Miss,205,11522,c78c299b-7c73-40fc-9155-2ede7f9849c7,68,12049,,,750661200,,
2019,FA,"Erickson, Alex",WR,12913,CIN,652520,2016,,29703,1983823,,,14,Wisconsin,195,11257,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,72,11614,,2977800,721026000,,
2019,FA,"Holton, Johnny",WR,12916,PIT,749099,2016,,29958,2080247,,,80,Cincinnati,190,11059,0ee05dd7-e99e-43c8-ba2b-0922be1d8be1,75,11576,,,682837200,,
2019,FA,"Harris, Maurice",WR,12917,NOS,607678,2016,,29638,1880831,,,82,California,205,11261,c1ca7e3d-f072-41c7-8017-53401dbdd4d4,75,11788,,,721458000,,
2019,FA,"Frazier, Mose",WR,12918,FA,615295,2016,,29618,1907604,,,14,Memphis,190,11387,dd2a688f-343d-4ea7-9508-4640cdbc1b1e,71,11769,,,746686800,,
2019,FA,"Lewis, Tommylee",WR,12921,FA,608059,2016,,29854,2237113,,,14,Northern Illinois,168,11508,b103b096-6be9-4f87-9ae4-5d217f560685,67,11933,,,719902800,,
2019,FA,"Ham, C.J.",RB,12923,MIN,915397,2016,,29951,2237239,,,30,Augustana (SD),250,11599,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,71,11999,,4012556,743317200,,
2019,FA,"Callahan, Joe",QB,12925,FA,617316,2016,,29722,2236877,,,2,Wesley College,216,11441,c67e52b1-0801-4a6c-802c-32cdc78bb7c9,73,11853,,,739170000,,
2019,FA,"Rhodes, Luke",LB,12928,IND,594733,2016,,29588,1825513,,,46,William & Mary,238,11414,8da0fe32-1758-44ed-9acf-21b3721cbd0d,74,11741,,,723272400,,
2019,FA,"Pope, Troymaine",RB,12929,LAC,700813,2016,,30061,2257104,,,35,Jacksonville State,205,11642,5a9401fc-e43e-43e8-9e63-dadecb12491b,68,12111,,,754549200,,
2019,FA,"Anderson, Robby",WR,12930,NYJ,608360,2016,,29785,1886746,,,3,Temple,185,11191,e81fb788-1478-4936-ae12-f6ed7ec23476,75,11627,,2574808,736923600,,
2019,FA,"Harris, De'Vante",CB,12931,FA,690768,2016,,29847,1996270,,,22,Texas A&M,190,11053,e5bd7067-d9ac-4aee-a073-3f345cf8191c,71,11625,,,741416400,,
2019,FA,"Rogers, Chester",WR,12934,IND,702949,2016,,29609,2010688,,,80,Grambling State,184,11256,958c9833-2e55-411a-8e0e-ecc229bbeb14,72,11753,,,758350800,,
